age,sex,race,diff_custody,diff_jail,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,compas_score
56,Male,African-American,140,71,22,0,0,0,F,1
50,Female,Caucasian,0,0,3,0,0,0,F,0
56,Male,Caucasian,238,238,5,0,0,0,F,0
30,Male,African-American,1,0,10,0,0,0,F,1
28,Male,African-American,38,5,12,0,0,0,M,1
59,Male,African-American,63,62,1,0,0,0,M,0
20,Male,African-American,145,187,1,1,0,0,F,1
23,Male,Caucasian,3,2,4,0,1,0,M,1
28,Female,Caucasian,13,0,2,0,0,0,F,1
35,Male,Caucasian,1,0,3,0,0,0,M,1
22,Male,African-American,26,5,1,0,0,0,F,1
22,Male,African-American,9,2,0,0,0,0,F,1
46,Male,African-American,27,29,3,0,0,0,M,1
61,Male,African-American,49,0,8,0,0,0,F,0
26,Male,African-American,1,0,5,0,0,0,F,0
44,Male,Caucasian,2,1,1,0,0,0,F,1
34,Female,African-American,1,1,0,0,0,0,M,0
29,Male,Caucasian,1,0,1,0,0,0,F,0
29,Male,African-American,0,5,8,0,0,0,M,1
48,Male,African-American,92,0,5,0,0,0,F,0
31,Female,African-American,4,4,0,0,0,0,M,1
21,Male,Caucasian,1,0,2,0,0,0,F,1
34,Male,Caucasian,1,0,4,0,0,0,F,1
54,Male,African-American,1,0,21,0,0,0,F,1
20,Male,Caucasian,1,0,4,0,4,0,F,1
31,Male,Caucasian,36,36,1,0,0,0,F,0
22,Male,Caucasian,9,0,0,0,0,0,M,0
36,Male,African-American,1,0,6,0,0,0,M,0
34,Male,African-American,1,0,9,3,1,0,F,1
36,Male,Caucasian,46,19,3,0,0,0,M,0
32,Male,African-American,46,19,3,0,0,0,F,1
50,Male,African-American,1,1,15,0,0,0,M,1
25,Female,African-American,28,95,7,0,0,0,F,1
31,Male,African-American,1,1,1,0,0,0,M,0
49,Male,African-American,285,9,10,0,0,0,F,0
21,Male,African-American,36,36,2,1,0,1,F,1
26,Female,African-American,1,1,5,0,0,0,F,1
25,Female,Caucasian,1,0,2,0,0,0,F,1
38,Male,Caucasian,1,1,5,0,0,0,F,0
35,Male,Caucasian,1,0,2,0,0,0,M,0
50,Male,African-American,4,47,10,0,0,0,F,1
32,Male,African-American,18,44,4,0,0,0,F,0
29,Male,Caucasian,3,2,1,0,0,0,F,0
46,Male,Caucasian,0,0,0,0,0,0,F,0
53,Male,Caucasian,2,0,1,0,0,0,M,1
27,Female,Caucasian,26,25,1,0,0,0,F,1
29,Male,Caucasian,1,0,4,0,0,0,F,1
23,Male,African-American,0,0,3,0,0,0,M,0
24,Male,Caucasian,1,1,1,0,0,0,M,0
33,Male,African-American,1,1,18,0,0,0,F,1
32,Male,African-American,157,21,1,0,0,0,M,1
38,Female,African-American,210,39,7,0,0,0,F,1
40,Male,African-American,102,1,20,0,0,0,F,1
36,Female,African-American,1,0,1,0,0,0,M,0
34,Male,African-American,48,1,16,0,0,0,F,1
41,Male,Caucasian,2,2,1,0,0,0,M,0
57,Male,Caucasian,152,151,7,0,0,0,F,0
26,Male,African-American,1,1,1,0,0,0,F,1
39,Male,Caucasian,16,31,2,0,0,0,F,1
45,Male,African-American,1,0,0,0,0,0,F,0
26,Male,African-American,7,7,2,0,0,1,F,0
48,Female,Caucasian,1,1,0,0,0,0,F,0
52,Male,Caucasian,1,0,7,0,0,0,M,0
43,Female,African-American,1,1,0,0,0,0,M,0
35,Male,African-American,46,19,2,0,0,0,F,0
24,Male,Caucasian,58,35,3,0,0,0,F,1
27,Male,African-American,2,5,11,0,0,0,F,1
56,Male,African-American,21,60,28,0,0,0,F,1
28,Male,African-American,177,0,2,0,0,0,F,1
21,Male,African-American,0,0,0,0,0,0,F,1
33,Male,African-American,39,1,5,0,0,0,M,1
25,Male,African-American,1,1,1,0,0,0,F,1
36,Male,African-American,15,15,17,0,2,0,F,1
25,Female,Caucasian,13,0,0,0,0,0,F,1
46,Male,Caucasian,1,0,0,0,0,0,M,1
24,Female,African-American,7,2,0,0,0,0,F,1
28,Male,African-American,9,5,4,0,0,0,F,1
28,Male,African-American,1695,1,12,0,0,1,M,1
23,Male,African-American,0,1,0,0,0,0,M,0
50,Male,Caucasian,40,40,1,0,0,0,M,1
24,Male,Caucasian,1,0,0,0,0,0,M,0
55,Female,African-American,1,1,2,0,0,0,F,0
22,Male,African-American,12,2,0,0,0,0,F,1
38,Male,African-American,9,56,14,0,0,0,F,1
31,Male,African-American,1,1,1,0,0,0,F,0
30,Female,African-American,1,0,3,0,0,0,F,0
52,Male,Caucasian,40,40,1,0,0,0,F,0
37,Male,African-American,136,2,16,0,0,0,F,1
41,Female,Caucasian,29,29,1,0,0,0,M,0
20,Male,African-American,1,0,0,0,0,0,F,1
21,Male,Caucasian,1,0,0,0,0,0,M,0
22,Male,Caucasian,9,8,1,0,0,0,M,1
38,Male,African-American,198,197,7,0,0,0,M,1
31,Male,African-American,8,8,0,0,0,0,F,1
28,Male,Caucasian,31,53,0,0,0,0,F,1
39,Male,African-American,1,0,1,0,0,0,F,1
34,Male,African-American,1,1,22,0,0,0,F,1
32,Male,Caucasian,70,69,2,0,1,0,F,0
36,Male,African-American,7,7,7,0,0,2,M,1
24,Male,African-American,15,15,0,0,0,0,M,1
27,Male,African-American,40,0,9,0,0,0,F,1
61,Male,African-American,35,34,8,0,0,0,M,1
43,Male,African-American,1,0,2,0,0,0,F,0
26,Male,African-American,1,0,1,0,0,0,F,0
32,Male,African-American,6,5,7,0,3,0,F,0
57,Female,Caucasian,1,0,2,0,0,0,F,0
40,Female,Caucasian,0,0,0,0,0,0,M,0
33,Male,Caucasian,26,152,6,0,0,0,F,1
30,Male,African-American,1,1,2,0,0,0,F,1
29,Male,Caucasian,0,11,1,0,0,0,M,1
21,Female,Caucasian,0,0,1,0,0,0,F,1
36,Male,African-American,0,0,2,0,0,0,M,0
59,Male,African-American,93,178,17,0,0,0,F,0
35,Male,African-American,1,0,6,0,0,0,F,1
21,Male,African-American,8,8,2,0,1,0,F,1
49,Male,African-American,1,0,29,0,0,0,F,1
37,Female,African-American,0,0,23,0,0,0,M,1
20,Male,African-American,38,37,1,1,0,0,F,0
28,Male,Caucasian,14,14,1,0,0,0,F,1
29,Male,African-American,0,0,3,0,0,0,F,0
25,Male,African-American,0,0,1,0,0,1,F,1
20,Male,African-American,49,33,2,0,0,0,F,1
30,Male,Caucasian,1,0,3,0,0,0,M,1
55,Male,African-American,301,300,5,0,0,0,F,0
26,Male,Caucasian,1,1,0,0,0,0,M,0
52,Female,Caucasian,56,6,6,0,0,0,F,0
52,Male,African-American,1,0,16,0,0,0,F,1
60,Male,Caucasian,11,10,2,0,0,0,M,0
44,Male,Caucasian,2,2,0,0,0,0,M,0
25,Female,African-American,1,0,2,0,0,0,M,0
20,Female,Caucasian,3,2,4,0,0,0,F,1
28,Male,Caucasian,41,37,3,0,0,0,F,1
39,Male,African-American,5,38,3,0,0,0,M,0
22,Male,Caucasian,31,11,1,0,0,0,F,1
24,Male,Caucasian,19,0,1,0,0,0,F,1
28,Female,African-American,6,191,0,0,0,0,F,0
35,Male,African-American,0,22,10,0,0,0,F,1
30,Male,Caucasian,0,0,0,0,0,0,M,0
22,Male,African-American,7,7,0,0,0,2,F,0
39,Male,African-American,0,0,9,0,0,0,F,1
26,Male,African-American,34,323,5,0,0,0,M,1
33,Male,African-American,130,130,3,0,0,0,F,0
23,Female,African-American,25,25,0,0,0,0,F,0
52,Female,African-American,0,0,0,0,0,0,F,1
22,Female,African-American,1,0,0,0,0,5,M,1
54,Male,Caucasian,2,2,0,0,0,0,F,0
50,Male,African-American,31,30,2,0,0,0,M,1
20,Male,African-American,18,1,2,0,0,4,F,1
25,Male,Caucasian,1,0,1,0,0,0,F,0
46,Female,Caucasian,0,0,0,0,0,0,F,0
26,Male,African-American,1,1,1,0,0,1,F,1
22,Male,Caucasian,1,1,0,0,0,0,M,0
38,Male,Caucasian,1737,0,10,1,0,0,F,0
34,Female,African-American,9,9,5,0,0,0,F,0
18,Male,African-American,24,23,4,5,0,2,F,1
26,Female,Caucasian,21,1,3,0,0,0,F,1
23,Female,Caucasian,12,11,0,0,0,0,F,1
44,Male,Caucasian,0,0,1,0,0,0,M,0
53,Male,Caucasian,118,117,9,0,0,0,F,0
27,Male,African-American,119,119,6,0,0,0,F,1
27,Male,African-American,1,0,4,0,0,0,F,0
25,Male,Caucasian,0,0,2,0,0,0,F,1
48,Male,Caucasian,134,134,18,0,0,0,F,1
19,Male,Caucasian,0,8,1,0,1,3,F,1
53,Male,Caucasian,11,11,0,0,0,0,F,0
39,Male,African-American,1,0,0,0,0,0,M,0
27,Male,African-American,0,0,6,1,0,0,F,1
29,Female,Caucasian,1,6,1,0,0,0,F,0
21,Female,African-American,59,1,2,0,0,0,F,1
24,Female,African-American,1,1,7,0,0,0,F,1
33,Male,Caucasian,1,1,0,0,0,0,M,0
24,Female,Caucasian,1,0,1,0,0,4,M,0
46,Male,Caucasian,1,0,1,0,0,0,F,0
38,Female,Caucasian,3,2,0,0,0,0,F,0
30,Male,African-American,4,2,13,0,2,2,F,1
26,Male,African-American,0,10,27,0,2,2,M,1
57,Male,Caucasian,9,9,2,0,0,0,F,0
43,Male,Caucasian,2,2,0,0,0,0,F,0
22,Male,African-American,0,0,0,0,0,0,M,1
26,Male,Caucasian,46,19,1,0,0,0,M,0
28,Female,African-American,36,12,9,0,0,0,M,1
51,Male,Caucasian,0,6,3,0,0,0,F,0
24,Male,Caucasian,1,1,1,0,0,0,F,1
48,Male,African-American,1,1,3,0,0,0,F,0
26,Male,Caucasian,2,1,0,0,0,0,M,0
31,Male,African-American,1,0,6,0,0,0,F,0
27,Male,African-American,8,1,6,1,2,1,M,1
25,Male,African-American,15,0,0,0,0,0,M,0
56,Male,Caucasian,0,0,3,0,0,0,M,0
29,Female,African-American,2,1,1,0,0,0,M,0
30,Female,Caucasian,3,0,3,0,0,0,F,0
21,Male,African-American,0,2,0,0,0,0,F,1
22,Male,Caucasian,1,0,1,0,0,0,F,0
28,Female,African-American,1,0,0,0,0,0,M,0
35,Male,African-American,7,0,2,0,0,0,F,0
23,Male,Caucasian,1,1,0,0,0,0,F,0
48,Male,African-American,3,0,4,0,0,0,F,1
22,Male,Caucasian,3,2,4,0,1,2,M,1
37,Male,African-American,233,169,2,0,0,0,F,1
33,Male,African-American,6,0,0,0,0,0,F,0
23,Male,African-American,2,1,5,0,0,1,F,1
22,Male,African-American,1,0,0,0,0,1,M,1
24,Male,African-American,1,0,0,0,0,0,F,0
44,Male,African-American,5,5,2,0,0,0,M,1
26,Male,African-American,15,14,4,0,0,0,M,0
26,Female,African-American,1,0,0,0,0,0,M,0
29,Male,African-American,14,1,2,0,0,0,F,1
30,Male,Caucasian,1,0,1,0,0,0,M,0
23,Male,African-American,4,3,1,0,0,0,F,1
28,Female,African-American,1,2,0,0,0,0,F,0
20,Male,African-American,53,11,0,0,0,0,F,0
24,Female,Caucasian,1,1,7,0,2,0,M,1
37,Male,African-American,1,0,6,0,0,0,F,0
21,Female,African-American,32,4,1,0,0,0,F,1
27,Male,African-American,26,25,8,0,0,0,F,1
26,Male,African-American,1,0,2,0,0,0,F,0
42,Male,Caucasian,6,6,0,0,0,0,M,0
23,Male,African-American,7,2,8,0,0,0,F,1
43,Male,Caucasian,1,0,1,0,0,0,F,0
55,Female,Caucasian,1,0,0,0,0,0,M,0
38,Male,Caucasian,0,0,0,0,0,0,F,0
24,Male,Caucasian,4,3,1,0,0,0,F,1
23,Male,African-American,1,0,0,0,0,0,M,0
64,Female,African-American,4,4,0,0,0,0,F,0
32,Male,African-American,79,1,11,0,1,2,F,1
39,Female,African-American,177,57,0,0,0,0,F,1
30,Male,Caucasian,1,0,0,0,0,0,M,0
22,Female,African-American,0,0,1,0,0,0,M,0
20,Male,African-American,58,58,2,0,0,0,F,1
21,Male,African-American,1,4,0,0,0,0,F,0
24,Male,Caucasian,0,0,0,0,0,0,F,0
50,Male,Caucasian,1,1,2,0,0,0,F,0
30,Male,African-American,206,206,3,0,0,0,M,1
51,Male,African-American,152,151,12,0,0,0,F,1
21,Male,African-American,48,47,2,0,2,0,M,1
21,Male,African-American,104,1,1,1,0,2,F,1
31,Male,African-American,18,0,1,0,0,0,F,1
23,Male,African-American,4,3,2,0,0,0,M,1
32,Male,African-American,1,1,4,0,0,0,F,0
28,Male,African-American,2,2,11,0,0,0,F,1
50,Male,Caucasian,1,67,16,1,0,0,F,1
24,Male,African-American,1,1,0,0,0,1,F,0
19,Female,African-American,2,2,1,0,0,0,F,0
29,Male,African-American,1,0,3,0,0,0,F,0
41,Male,African-American,39,39,6,0,0,0,F,1
28,Male,African-American,34,34,4,0,0,0,M,0
29,Male,Caucasian,44,0,6,0,0,0,F,0
49,Male,Caucasian,1,1,0,0,0,0,F,1
42,Male,Caucasian,0,0,0,0,0,0,M,0
38,Male,African-American,78,0,4,0,0,0,M,0
22,Male,African-American,33,16,3,0,0,1,F,1
46,Male,Caucasian,38,37,0,0,0,0,M,0
63,Male,Caucasian,46,19,1,0,0,0,F,0
38,Male,African-American,1,1,0,0,0,0,F,0
36,Male,African-American,1,0,0,0,0,0,F,1
27,Female,African-American,19,18,10,0,1,0,M,1
22,Male,Caucasian,1,0,6,0,0,0,F,1
29,Male,African-American,1,0,11,0,0,0,M,1
23,Male,African-American,5,5,6,0,0,0,F,0
39,Male,African-American,1,1,2,0,0,0,M,0
47,Male,Caucasian,3,2,0,0,0,0,M,0
26,Male,African-American,2,1,7,0,0,0,F,1
21,Female,African-American,7,4,0,0,0,0,F,1
55,Male,African-American,8,28,12,0,0,0,F,1
63,Male,African-American,2,1,2,0,0,0,M,0
27,Male,African-American,0,0,2,0,0,0,F,0
55,Male,Caucasian,2,1,27,0,0,0,M,1
57,Male,Caucasian,0,21,21,0,0,0,M,0
30,Male,African-American,46,19,2,0,0,0,F,0
26,Male,African-American,46,19,3,0,1,0,M,1
26,Male,Caucasian,0,1,0,0,0,0,F,1
37,Male,Caucasian,1,0,1,0,0,0,M,0
25,Male,African-American,4,4,4,0,0,0,M,1
34,Male,African-American,32,1,0,0,0,0,F,0
25,Male,African-American,33,49,2,1,1,0,F,1
46,Male,Caucasian,0,0,2,0,0,0,F,1
32,Male,African-American,3,1,8,0,0,1,F,1
25,Female,African-American,8,0,5,0,0,0,F,1
35,Male,African-American,109,108,4,0,0,0,F,1
33,Female,African-American,2,2,2,0,0,0,F,0
26,Male,African-American,16,21,2,0,0,0,F,1
49,Male,Caucasian,72,42,10,0,0,0,F,1
29,Male,African-American,3,3,2,0,0,0,M,0
28,Male,Caucasian,0,1,6,0,0,0,M,0
53,Male,African-American,137,3,20,0,0,0,F,1
29,Male,African-American,9,119,3,0,1,0,F,1
27,Male,Caucasian,44,43,0,0,0,0,F,0
48,Male,Caucasian,1,1,0,0,0,0,F,0
25,Male,Caucasian,1,3,1,0,0,0,M,0
67,Male,Caucasian,2,1,0,0,0,0,F,0
29,Male,African-American,0,0,2,0,0,1,M,1
53,Female,African-American,2,2,3,0,0,0,F,0
23,Male,Caucasian,121,40,1,0,0,0,F,1
49,Male,African-American,1,0,0,0,0,0,F,0
44,Female,Caucasian,1,0,0,0,0,0,M,0
26,Male,African-American,268,2,10,1,0,0,F,1
51,Male,Caucasian,123,63,2,0,0,0,F,0
46,Male,African-American,0,0,0,0,0,0,M,0
30,Male,Caucasian,14,0,1,0,0,0,F,0
48,Female,African-American,10,9,0,0,0,0,F,1
77,Male,African-American,1,2,1,0,0,0,M,0
21,Male,African-American,0,1,2,0,2,2,F,1
46,Male,Caucasian,61,58,11,0,0,0,F,1
54,Male,African-American,3,3,4,0,0,0,F,0
54,Male,Caucasian,1,0,3,0,0,0,F,0
26,Male,African-American,43,42,15,0,0,0,F,1
23,Male,African-American,255,255,8,0,1,1,F,1
39,Male,Caucasian,18,18,2,0,0,0,F,0
29,Male,African-American,1,0,1,0,0,0,M,0
30,Male,African-American,5,1,9,1,0,0,M,0
41,Male,African-American,6,6,6,0,0,0,F,0
32,Male,African-American,115,115,1,0,0,0,M,1
48,Male,African-American,0,0,12,0,0,0,M,1
39,Male,Caucasian,64,64,2,0,0,0,F,1
52,Male,African-American,118,4,0,0,0,0,M,1
31,Male,African-American,0,0,3,0,1,0,F,0
22,Male,Caucasian,10,1,1,0,0,3,F,1
56,Male,African-American,36,1,4,0,0,0,M,0
46,Female,Caucasian,0,0,0,0,0,0,M,0
52,Female,Caucasian,62,62,23,0,0,0,F,1
29,Male,African-American,1,1,7,0,0,0,F,0
22,Female,African-American,1,0,0,0,0,0,F,1
39,Male,African-American,40,40,8,0,0,0,F,0
35,Male,African-American,5,1,9,0,0,0,F,1
26,Male,African-American,0,14,1,0,0,0,M,0
27,Male,African-American,1,0,1,0,0,0,F,0
27,Male,African-American,222,28,5,0,0,0,F,1
34,Female,Caucasian,14,13,10,0,0,0,F,1
47,Male,African-American,84,112,21,0,0,0,F,1
27,Male,African-American,32,31,2,0,0,0,M,0
32,Female,African-American,0,0,0,0,0,0,M,0
25,Male,African-American,140,4,5,0,0,1,F,1
22,Male,Caucasian,25,24,2,0,0,1,M,1
43,Male,Caucasian,1,1,4,0,0,0,M,0
52,Male,African-American,32,117,7,0,0,0,F,1
21,Male,African-American,1,0,2,0,0,0,F,1
28,Male,African-American,1,1,11,0,1,0,F,1
21,Male,African-American,395,394,1,0,0,0,F,1
23,Male,Caucasian,35,7,4,0,1,0,M,0
31,Male,African-American,1,1,1,0,0,0,M,0
34,Male,Caucasian,1,0,1,0,0,0,M,1
32,Male,African-American,1,0,0,0,0,0,M,0
50,Female,Caucasian,1,0,0,0,0,0,M,0
27,Male,African-American,163,0,1,0,0,0,M,1
26,Female,African-American,2,2,4,0,1,0,F,0
27,Male,African-American,1,1,4,1,0,0,F,1
29,Male,Caucasian,1,0,0,0,0,0,F,0
30,Male,Caucasian,0,0,11,0,0,0,M,1
58,Male,African-American,1,1,0,0,0,0,M,0
27,Male,African-American,33,1,14,2,0,0,F,1
28,Male,African-American,7,0,5,0,0,0,F,1
24,Male,African-American,2,2,15,0,5,1,F,1
45,Male,African-American,270,270,1,0,0,0,F,0
50,Male,Caucasian,1,1,0,0,0,0,M,0
30,Female,African-American,0,0,15,0,0,0,F,1
43,Male,Caucasian,4,1,0,0,0,0,F,0
24,Male,Caucasian,14,0,0,0,0,0,F,0
34,Male,African-American,1,1,10,0,0,0,F,1
26,Male,Caucasian,3,3,2,0,0,0,F,0
31,Male,Caucasian,52,0,0,0,0,0,F,0
23,Male,African-American,22,22,1,0,0,3,F,0
39,Male,African-American,18,18,0,0,0,0,F,0
50,Male,African-American,1,0,4,0,0,0,F,0
22,Female,African-American,1,1,0,0,0,0,M,1
25,Female,African-American,1,0,0,0,0,0,M,0
21,Female,African-American,1,1,2,0,1,0,F,1
20,Male,Caucasian,1,0,1,0,0,0,F,0
54,Male,African-American,381,118,12,0,0,0,M,1
27,Female,African-American,4,4,2,0,0,0,F,1
45,Male,Caucasian,0,1,5,0,0,0,F,1
34,Male,African-American,1,1,13,3,1,0,F,1
55,Female,Caucasian,1,1,0,0,0,0,F,0
24,Male,African-American,1,0,0,0,0,0,M,0
20,Male,African-American,0,0,0,0,0,1,F,1
37,Male,African-American,6,6,5,0,0,0,M,1
34,Female,Caucasian,1,1,1,0,0,0,M,0
41,Female,African-American,24,23,2,0,0,0,F,1
21,Male,African-American,7,0,1,0,0,0,F,1
22,Male,African-American,35,8,3,0,0,0,F,0
24,Male,African-American,1,1,0,0,0,0,F,1
42,Male,Caucasian,1,1,8,0,0,0,F,0
23,Female,African-American,1,0,0,0,0,0,M,0
40,Female,African-American,1,0,1,0,0,0,F,0
19,Male,African-American,1765,43,2,3,0,0,F,1
20,Male,Caucasian,4,3,0,0,0,0,M,0
44,Female,Caucasian,1,0,0,0,0,0,F,0
20,Male,African-American,2,1,0,0,0,0,M,0
27,Male,African-American,1,0,5,0,0,0,M,1
20,Male,Caucasian,7,0,0,0,0,0,M,1
20,Male,African-American,0,0,0,0,0,0,F,1
28,Male,Caucasian,22,30,1,0,0,0,F,0
29,Male,African-American,1,4,9,0,0,0,F,1
21,Male,African-American,2,1,0,0,0,0,F,1
45,Male,African-American,1,0,4,0,0,0,M,0
24,Female,African-American,117,57,2,0,0,0,F,1
60,Male,African-American,28,38,15,0,0,0,F,0
43,Male,African-American,39,38,8,1,0,0,F,0
24,Female,African-American,0,0,0,0,0,0,F,1
23,Male,African-American,6,6,3,0,1,0,F,1
27,Male,Caucasian,1,12,0,0,0,0,F,0
24,Male,Caucasian,1,0,0,0,0,0,F,0
31,Male,African-American,49,48,6,0,1,0,M,1
22,Male,African-American,33,5,0,0,0,0,F,0
46,Female,African-American,56,55,4,0,0,0,F,1
53,Male,African-American,76,206,3,0,0,0,M,1
54,Male,Caucasian,0,0,0,0,0,0,F,0
37,Female,Caucasian,26,33,5,0,0,0,F,0
35,Female,African-American,1,1,7,0,0,0,F,1
53,Female,African-American,1,1,0,0,0,0,F,1
26,Male,African-American,1,1,9,0,0,0,M,0
48,Male,African-American,4,4,7,0,0,0,M,0
63,Male,African-American,9,9,22,0,0,0,M,1
56,Female,African-American,1,0,2,0,0,0,M,0
25,Male,African-American,10,0,6,0,0,0,F,1
49,Female,Caucasian,0,0,0,0,0,0,F,0
34,Male,Caucasian,3,29,0,0,0,0,M,0
21,Male,African-American,1471,1,0,0,0,0,M,1
23,Male,Caucasian,15,1,0,0,0,0,F,1
57,Male,Caucasian,0,0,0,0,0,0,F,0
29,Male,Caucasian,9,8,8,0,1,0,F,1
25,Male,Caucasian,35,35,5,0,0,0,F,1
42,Female,African-American,1,0,1,0,0,0,F,1
51,Male,African-American,0,0,1,0,0,0,F,1
26,Male,African-American,46,19,7,0,0,0,F,1
34,Male,African-American,46,19,9,0,1,0,F,1
53,Male,African-American,1401,1,13,0,0,0,M,1
43,Female,African-American,0,0,6,0,0,0,F,1
34,Male,African-American,1,1,0,0,0,0,F,0
27,Female,Caucasian,8,0,2,0,0,0,F,1
51,Male,African-American,6,5,0,0,0,0,M,0
26,Male,Caucasian,1,0,1,0,0,0,M,0
47,Male,African-American,2,2,5,0,0,0,F,1
22,Male,Caucasian,1,0,0,0,0,1,F,0
36,Female,Caucasian,1,1,0,0,0,0,F,0
41,Male,Caucasian,93,0,4,0,0,0,F,0
37,Male,African-American,46,19,2,0,0,0,M,0
21,Male,African-American,34,34,2,0,0,0,F,0
25,Male,African-American,1,0,6,0,3,1,M,1
24,Male,African-American,56,97,7,0,0,1,M,1
33,Male,Caucasian,1,0,0,0,0,0,M,0
46,Male,Caucasian,46,19,5,0,0,0,F,1
44,Female,Caucasian,11,11,3,0,0,0,F,0
46,Male,Caucasian,1,0,0,0,0,0,F,0
28,Female,African-American,1,0,1,0,0,0,F,0
28,Male,African-American,171,170,5,1,0,0,F,1
66,Male,African-American,3,0,5,0,0,0,F,0
20,Male,Caucasian,0,0,0,0,0,0,M,0
27,Male,African-American,1,0,2,0,0,0,F,0
25,Male,African-American,42,5,3,0,0,0,F,0
31,Male,Caucasian,28,28,8,0,0,0,M,1
39,Female,African-American,63,62,1,0,0,0,F,1
41,Female,African-American,46,1,7,0,0,0,F,0
26,Male,African-American,1,1,0,0,0,0,F,0
25,Male,African-American,1,0,2,0,0,0,M,1
35,Male,African-American,46,19,5,0,0,0,F,0
22,Male,African-American,34,6,2,0,0,0,F,1
25,Male,African-American,44,0,7,0,0,0,F,1
50,Male,Caucasian,33,32,18,0,0,0,M,1
27,Female,Caucasian,46,19,2,0,0,0,M,0
20,Female,Caucasian,1,0,0,0,0,0,M,1
56,Male,Caucasian,1,0,5,0,0,0,M,1
25,Male,African-American,1,0,5,0,0,0,F,1
48,Female,African-American,1,0,1,0,0,0,F,0
21,Male,African-American,21,1,1,0,0,0,F,1
31,Male,Caucasian,34,33,2,0,0,0,M,0
35,Male,Caucasian,0,0,0,0,0,0,M,0
34,Male,African-American,1,0,2,0,0,0,F,0
32,Male,African-American,25,24,0,0,0,0,F,1
31,Female,African-American,359,33,1,0,0,0,F,0
29,Male,African-American,45,45,6,0,0,0,F,1
25,Male,African-American,62,62,2,0,0,0,F,1
26,Male,African-American,11,11,13,0,0,0,M,1
31,Male,African-American,0,1,11,0,0,0,M,1
28,Male,African-American,8,8,3,0,0,0,M,0
27,Female,African-American,15,14,10,0,1,0,F,1
24,Male,African-American,7,6,0,0,0,2,F,1
49,Male,Caucasian,1,0,0,0,0,0,F,0
40,Female,Caucasian,0,0,0,0,0,0,F,0
22,Male,African-American,1,0,4,0,0,0,M,1
28,Male,African-American,3,3,5,0,0,0,F,0
51,Female,Caucasian,2,1,1,0,0,0,F,0
24,Male,African-American,1,0,2,0,0,0,F,1
49,Male,Caucasian,1,0,1,0,0,0,M,0
33,Male,Caucasian,24,23,0,0,0,0,M,1
34,Male,African-American,131,131,6,0,0,0,F,0
30,Male,African-American,35,32,8,0,0,1,M,1
44,Male,Caucasian,21,21,0,0,0,0,F,1
41,Male,African-American,1,0,12,0,0,3,F,1
46,Male,Caucasian,1,1,0,0,0,0,F,0
57,Male,African-American,1,0,2,0,0,0,M,0
44,Female,Caucasian,31,30,1,0,0,0,M,0
32,Male,African-American,1,0,0,0,0,0,F,1
36,Male,African-American,1,1,1,0,0,0,M,1
30,Male,African-American,1,0,1,0,0,0,M,1
28,Male,African-American,5,5,0,0,0,0,M,0
31,Male,Caucasian,0,0,3,0,0,0,M,0
29,Male,African-American,7,6,8,1,0,0,F,1
21,Male,African-American,16,15,1,0,0,0,M,1
23,Male,African-American,1,1,5,1,0,0,F,1
25,Male,Caucasian,1,1,4,0,0,0,F,1
49,Female,African-American,28,9,25,0,0,0,F,1
25,Female,African-American,7,1,1,0,0,0,M,1
35,Male,African-American,1,1,9,0,0,0,F,1
33,Male,Caucasian,46,19,4,0,0,0,M,0
38,Male,Caucasian,46,19,8,0,0,0,F,0
32,Male,African-American,1,0,0,0,0,0,M,1
23,Female,African-American,1,0,0,0,0,0,M,0
67,Male,African-American,46,19,3,0,0,0,F,0
23,Male,African-American,232,31,4,1,1,2,F,1
26,Female,African-American,1,1,0,0,0,0,M,1
31,Male,African-American,52,0,9,0,0,0,F,1
22,Male,African-American,1,1,0,0,0,0,M,0
20,Female,Caucasian,33,18,0,0,0,0,F,1
24,Male,African-American,1,0,1,0,0,0,F,0
37,Male,African-American,1,0,0,0,0,0,M,1
29,Male,African-American,1,1,0,0,0,0,F,1
29,Male,African-American,1569,1,9,0,0,1,F,1
49,Male,Caucasian,1,0,3,0,0,0,F,0
31,Male,African-American,1,0,2,0,0,0,F,0
59,Male,Caucasian,1,0,0,0,0,0,M,0
39,Male,African-American,1,1,2,0,0,0,M,0
23,Male,African-American,1,0,1,0,0,1,F,1
27,Male,African-American,0,0,3,0,0,0,F,0
22,Male,African-American,5,4,1,0,0,0,F,1
21,Male,Caucasian,1448,0,0,0,0,0,F,1
36,Male,African-American,1,0,0,0,0,0,F,0
30,Male,African-American,32,7,10,0,0,1,F,1
31,Male,Caucasian,0,0,3,0,0,0,M,1
25,Male,African-American,15,14,7,0,0,0,F,1
26,Male,Caucasian,2,1,0,0,0,0,F,0
24,Male,African-American,1,0,0,0,0,0,M,0
27,Male,African-American,3,3,11,1,2,0,F,1
28,Male,Caucasian,190,190,4,0,0,0,F,0
54,Male,Caucasian,31,8,3,0,0,0,F,0
57,Male,Caucasian,1,1,0,0,0,0,M,0
54,Male,Caucasian,64,14,11,0,0,0,F,1
30,Male,African-American,16,16,2,0,0,0,F,0
31,Female,African-American,1,0,4,0,0,0,F,1
29,Male,Caucasian,1,0,0,0,0,0,F,0
22,Male,African-American,1,1,0,0,0,0,M,0
28,Male,African-American,74,74,2,0,0,0,F,0
