sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid
Female,37,African-American,0,8,0,0,23,0.0,2.0,M,1,0,8,4,23,0,368,1,1
Male,20,African-American,1,3,0,0,1,39.0,435.0,F,1,1,3,6,1,0,39,0,1
Male,28,Caucasian,0,10,0,0,1,-39.0,39.0,F,0,0,10,10,1,0,1064,0,0
Male,29,African-American,0,2,0,0,3,0.0,1.0,F,1,0,2,2,3,0,481,1,1
Male,25,African-American,0,5,0,1,1,0.0,0.0,F,1,0,5,4,1,1,120,0,1
Male,20,African-American,0,8,0,0,2,-1.0,1.0,F,1,0,8,7,2,32,238,1,1
Male,30,Caucasian,0,9,0,0,3,-39.0,39.0,M,1,0,9,5,3,0,547,1,1
Male,55,African-American,0,4,0,0,5,-1.0,1.0,F,0,0,4,3,5,300,1181,0,0
Male,26,Caucasian,0,4,0,0,0,-1.0,2.0,M,0,0,4,4,0,0,1077,0,0
Female,52,Caucasian,0,1,0,0,6,-13.0,13.0,F,0,0,1,1,6,0,678,0,0
Male,52,African-American,0,8,0,0,16,-1.0,1.0,F,1,1,8,5,16,0,551,1,1
Male,60,Caucasian,0,2,0,0,2,-1.0,1.0,M,0,0,2,1,2,10,937,0,0
Male,44,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,1,0,1,949,0,0
Female,25,African-American,0,4,0,0,2,-1.0,1.0,M,0,0,4,4,2,0,744,0,0
Female,20,Caucasian,0,8,0,0,4,-1.0,1.0,F,1,0,8,6,4,2,216,1,1
Male,28,Caucasian,0,7,0,0,3,-1.0,1.0,F,1,0,7,7,3,36,85,1,1
Male,39,African-American,0,4,0,0,3,-39.0,40.0,M,1,0,4,2,3,0,769,0,0
Male,22,Caucasian,0,6,0,0,1,-12.0,13.0,F,0,0,6,4,1,0,564,0,0
Male,24,Caucasian,0,8,0,0,1,-1.0,1.0,F,1,0,8,5,1,0,160,1,1
Female,28,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,4,0,190,320,0,0
Male,35,African-American,0,6,0,0,10,-28.0,28.0,F,1,0,6,1,10,0,56,0,1
Male,30,Caucasian,0,1,0,0,0,0.0,0.0,M,0,0,1,2,0,0,914,0,0
Male,22,African-American,0,3,0,2,0,-1.0,1.0,F,1,0,3,5,0,6,39,1,1
Male,39,African-American,0,5,0,0,9,0.0,0.0,F,0,0,5,1,9,0,1072,0,0
Male,26,African-American,0,7,0,0,5,-1.0,1.0,M,0,0,7,6,5,357,1129,0,0
Male,33,African-American,0,4,0,0,3,-130.0,130.0,F,0,0,4,4,3,0,907,0,0
Female,23,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,4,0,24,957,0,0
Female,52,African-American,0,7,0,0,0,0.0,0.0,F,1,0,7,3,0,0,362,1,1
Female,22,African-American,0,5,0,5,0,-1.0,1.0,M,1,0,5,5,0,0,186,1,1
Male,54,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,1,0,1,858,0,0
Male,50,African-American,0,6,0,0,2,0.0,1760.0,M,0,0,6,5,2,31,934,0,0
Male,20,African-American,0,5,0,4,2,-1.0,1.0,F,1,0,5,7,2,0,97,1,1
Male,25,Caucasian,0,3,0,0,1,-1.0,1.0,F,0,0,3,5,1,0,915,0,0
Female,46,Caucasian,0,1,0,0,0,0.0,0.0,F,0,0,1,1,0,0,1145,0,0
Male,26,African-American,0,10,0,1,1,123.0,555.0,F,1,0,10,6,1,0,123,1,1
Male,22,Caucasian,0,4,0,0,0,-1.0,1.0,M,0,0,4,5,0,0,1141,0,0
Male,38,Caucasian,1,4,0,0,10,0.0,0.0,F,1,1,4,1,10,0,228,1,1
Female,34,African-American,0,2,0,0,5,-1.0,1.0,F,1,0,2,1,5,8,265,1,1
Male,18,African-American,5,5,0,2,4,7.0,138.0,F,1,1,5,9,4,0,7,0,1
Female,26,Caucasian,0,6,0,0,3,-1.0,1.0,F,1,0,6,4,3,0,67,1,1
Female,23,Caucasian,0,6,0,0,0,-1.0,1.0,F,0,0,6,5,0,11,964,0,0
Male,44,Caucasian,0,1,0,0,1,0.0,0.0,M,1,0,1,1,1,0,166,1,1
Male,53,Caucasian,0,4,0,0,9,-1.0,1.0,F,1,0,4,7,9,0,18,1,1
Male,27,African-American,0,5,0,0,6,841.0,127.0,F,0,0,5,5,6,0,841,0,0
Male,27,African-American,0,4,0,0,4,0.0,0.0,F,1,0,4,2,4,1,107,1,1
Male,25,Caucasian,0,6,0,0,2,0.0,0.0,F,1,0,6,7,2,0,947,1,0
Male,48,Caucasian,0,6,0,0,18,48.0,77.0,F,1,0,6,1,18,0,48,0,1
Male,19,Caucasian,0,10,1,3,1,-1.0,1.0,F,1,0,10,10,1,7,31,0,1
Male,53,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,1,0,10,1076,0,0
Male,39,African-American,0,3,0,0,0,-3.0,3.0,M,0,0,3,4,0,0,1152,0,0
Male,27,African-American,1,8,0,0,6,0.0,0.0,F,1,0,8,5,6,0,12,1,1
Female,29,Caucasian,0,4,0,0,1,-45.0,45.0,F,1,0,4,2,1,0,110,1,1
Female,21,African-American,0,10,0,0,2,-10.0,10.0,F,1,0,10,8,2,0,38,1,1
Female,24,African-American,0,9,0,0,7,-1.0,1.0,F,0,0,9,7,7,0,779,0,0
Male,33,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1118,0,0
Female,24,Caucasian,0,4,0,4,1,-24.0,24.0,M,0,0,4,4,1,0,1046,0,0
Male,46,Caucasian,0,1,0,0,1,-4.0,4.0,F,0,0,1,1,1,0,746,0,0
Female,38,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,2,1103,0,0
Male,30,African-American,0,10,2,2,13,0.0,0.0,F,1,0,10,9,13,3,72,1,1
Male,26,African-American,0,9,2,2,27,-1.0,1.0,M,1,0,9,10,27,9,48,0,1
Male,57,Caucasian,0,1,0,0,2,-28.0,28.0,F,0,0,1,1,2,0,1149,0,0
Male,43,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,1,974,0,0
Male,22,African-American,0,6,0,0,0,0.0,0.0,M,0,0,6,6,0,0,1115,0,0
Male,26,Caucasian,0,4,0,0,1,3.0,323.0,M,0,0,4,3,1,0,823,0,0
Female,28,African-American,0,9,0,0,9,-12.0,12.0,M,1,1,9,9,9,0,91,1,1
Male,51,Caucasian,0,4,0,0,3,-1.0,1.0,F,0,0,4,3,3,6,738,0,0
Male,24,Caucasian,0,7,0,0,1,-1.0,1.0,F,0,0,7,5,1,0,1161,0,0
Male,48,African-American,0,2,0,0,3,-1.0,1.0,F,1,0,2,1,3,0,69,1,1
Male,26,Caucasian,0,3,0,0,0,-1.0,1.0,M,1,0,3,3,0,1,52,1,1
Male,31,African-American,0,2,0,0,6,0.0,0.0,F,1,0,2,2,6,1,384,1,1
Male,27,African-American,1,10,2,1,6,-1.0,1.0,M,0,0,10,10,6,0,159,0,0
Male,25,African-American,0,4,0,0,0,-1.0,1.0,M,0,0,4,4,0,0,455,0,0
Male,56,Caucasian,0,3,0,0,3,0.0,0.0,M,0,0,3,2,3,0,1053,0,0
Female,29,African-American,0,4,0,0,1,-1.0,1.0,M,0,0,4,3,1,1,816,0,0
Female,30,Caucasian,0,3,0,0,3,-1.0,1.0,F,1,0,3,1,3,0,504,1,1
Male,21,African-American,0,8,0,0,0,-1.0,1.0,F,0,0,8,9,0,1,756,0,0
Male,22,Caucasian,0,4,0,0,1,-2.0,2.0,F,1,0,4,5,1,0,8,1,1
Female,28,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,2,0,0,920,0,0
Male,35,African-American,0,1,0,0,2,0.0,1.0,F,0,0,1,1,2,0,217,0,0
Male,23,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,5,0,0,1113,0,0
Male,48,African-American,0,8,0,0,4,0.0,4200.0,F,0,0,8,4,4,0,43,0,0
Male,22,Caucasian,0,8,1,2,4,-1.0,1.0,M,1,0,8,5,4,2,118,1,1
Male,37,African-American,0,9,0,0,2,0.0,0.0,F,0,0,9,7,2,403,1139,0,0
Male,33,African-American,0,1,0,0,0,-1.0,2.0,F,0,0,1,1,0,0,51,0,0
Male,23,African-American,0,7,0,1,5,-1.0,1.0,F,1,1,7,4,5,1,237,1,1
Male,22,African-American,0,7,0,1,0,-1.0,1.0,M,1,0,7,6,0,0,280,1,1
Male,24,African-American,0,4,0,0,0,0.0,1.0,F,0,0,4,3,0,1,806,0,0
Male,44,African-American,0,7,0,0,2,-1.0,1.0,M,0,0,7,4,2,4,1161,0,0
Male,26,African-American,0,4,0,0,4,624.0,72.0,M,0,0,4,6,4,0,624,0,0
Female,26,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,2,0,0,958,0,0
Male,29,African-American,0,6,0,0,2,-1.0,1.0,F,0,0,6,5,2,1,531,0,0
Male,30,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,0,1039,0,0
Male,23,African-American,0,6,0,0,1,-1.0,1.0,F,1,0,6,5,1,3,44,1,1
Female,28,African-American,0,3,0,0,0,-1.0,1.0,F,1,1,3,3,0,1,374,1,1
Male,20,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,6,0,10,61,0,0
Female,24,Caucasian,0,7,2,0,7,-1.0,1.0,M,0,0,7,4,7,0,820,0,0
Male,37,African-American,0,2,0,0,6,-1.0,1.0,F,1,0,2,1,6,0,38,1,1
Female,21,African-American,0,9,0,0,1,-1.0,1.0,F,0,0,9,9,1,3,907,0,0
Male,27,African-American,0,5,0,0,8,-1.0,1.0,F,1,1,5,6,8,25,44,1,1
Male,26,African-American,0,4,0,0,2,-1.0,1.0,F,1,0,4,3,2,0,78,1,1
Male,42,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,6,901,0,0
Male,23,African-American,0,10,0,0,8,-1.0,1.0,F,1,0,10,6,8,2,72,0,1
Male,43,Caucasian,0,1,0,0,1,-131.0,131.0,F,0,0,1,1,1,0,851,0,0
Female,55,Caucasian,0,1,0,0,0,-3.0,3.0,M,0,0,1,1,0,0,779,0,0
Male,38,Caucasian,0,3,0,0,0,53.0,6.0,F,1,0,3,3,0,0,53,0,1
Male,24,Caucasian,0,6,0,0,1,-1.0,1.0,F,1,0,6,4,1,3,715,1,1
Male,23,African-American,0,4,0,0,0,0.0,0.0,M,0,0,4,6,0,1,1064,0,0
Female,64,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,3,1070,0,0
Male,32,African-American,0,5,1,2,11,805.0,180.0,F,1,0,5,4,11,0,679,1,1
Female,39,African-American,0,5,0,0,0,0.0,1.0,F,1,0,5,2,0,58,237,0,1
Male,30,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,3,0,0,1041,0,0
Female,22,African-American,0,4,0,0,1,-3.0,4.0,M,0,0,4,4,1,0,815,0,0
Male,20,African-American,0,6,0,0,2,0.0,0.0,F,1,0,6,7,2,58,130,1,1
Male,21,African-American,0,4,0,0,0,-1.0,1.0,F,1,0,4,7,0,3,10,1,1
Male,24,Caucasian,0,4,0,0,0,0.0,0.0,F,0,0,4,5,0,0,897,0,0
Male,50,Caucasian,0,1,0,0,2,-32.0,32.0,F,0,0,1,1,2,0,830,0,0
Male,30,African-American,0,7,0,0,3,-1.0,1.0,M,0,0,7,7,3,205,1068,0,0
Male,51,African-American,0,8,0,0,12,21.0,154.0,F,1,0,8,8,12,0,21,0,1
Male,21,African-American,0,9,2,0,2,111.0,173.0,M,1,1,9,8,2,0,111,1,1
Male,21,African-American,1,10,0,2,1,-1.0,1.0,F,1,0,10,10,1,1,15,0,1
Male,31,African-American,0,10,0,0,1,-1.0,1.0,F,0,0,10,6,1,0,106,0,0
Male,23,African-American,0,7,0,0,2,-1.0,1.0,M,1,0,7,7,2,3,160,1,1
Male,32,African-American,0,4,0,0,4,-1.0,1.0,F,1,0,4,2,4,0,636,1,1
Male,28,African-American,0,6,0,0,11,-1.0,1.0,F,1,1,6,5,11,1,252,1,1
Male,50,Caucasian,1,10,0,0,16,-68.0,68.0,F,1,0,10,7,16,0,228,1,1
Male,24,African-American,0,2,0,1,0,-1.0,1.0,F,0,0,2,4,0,0,776,0,0
Female,19,African-American,0,4,0,0,1,-1.0,1.0,F,1,0,4,5,1,1,98,1,1
Male,29,African-American,0,4,0,0,3,0.0,1.0,F,1,1,4,3,3,0,491,1,1
Male,41,African-American,0,6,0,0,6,-1.0,1.0,F,1,0,6,2,6,38,153,1,1
Male,28,African-American,0,3,0,0,4,-1.0,1.0,M,1,1,3,4,4,33,259,1,1
Male,29,Caucasian,0,4,0,0,6,-1.0,1.0,F,1,0,4,2,6,0,145,1,1
Male,49,Caucasian,0,5,0,0,0,-1.0,1.0,F,0,0,5,2,0,0,1142,0,0
Male,42,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,737,0,0
Male,38,African-American,0,2,0,0,4,-1.0,1.0,M,0,0,2,2,4,0,55,0,0
Male,22,African-American,0,6,0,1,3,-1.0,1.0,F,1,0,6,7,3,15,351,1,1
Male,46,Caucasian,0,2,0,0,0,-1.0,1.0,M,1,0,2,2,0,37,558,1,1
Male,63,Caucasian,0,1,0,0,1,3.0,12.0,F,0,0,1,1,1,0,892,0,0
Male,38,African-American,0,3,0,0,0,-1.0,1.0,F,1,0,3,3,0,0,396,1,1
Male,36,African-American,0,6,0,0,0,-1.0,1.0,F,0,0,6,1,0,0,891,0,0
Female,27,African-American,0,7,1,0,10,-58.0,118.0,M,1,0,7,5,10,0,63,1,1
Male,22,Caucasian,0,9,0,0,6,-1.0,1.0,F,1,0,9,7,6,0,17,0,1
Male,29,African-American,0,10,0,0,11,-1.0,1.0,M,0,0,10,5,11,0,1128,0,0
Male,23,African-American,0,4,0,0,6,40.0,245.0,F,1,0,4,5,6,0,40,0,1
Male,39,African-American,0,2,0,0,2,-1.0,1.0,M,0,0,2,1,2,0,1075,0,0
Male,47,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,1,0,2,1053,0,0
Male,26,African-American,0,10,0,0,7,-1.0,1.0,F,1,0,10,8,7,1,8,1,1
Female,21,African-American,0,5,0,0,0,-4.0,4.0,F,1,0,5,6,0,0,449,1,1
Male,55,African-American,0,8,0,0,12,-40.0,40.0,F,0,0,8,6,12,0,659,0,0
Male,63,African-American,0,1,0,0,2,-1.0,1.0,M,0,0,1,1,2,1,734,0,0
Male,27,African-American,0,2,0,0,2,-1.0,1.0,F,1,0,2,2,2,0,118,0,1
Male,55,Caucasian,0,5,0,0,27,-1.0,1.0,M,0,0,5,1,27,1,733,0,0
Male,57,Caucasian,0,1,0,0,21,-33.0,33.0,M,1,0,1,1,21,0,13,1,1
Male,30,African-American,0,4,0,0,2,3.0,0.0,F,1,0,4,3,2,0,77,1,1
Male,26,African-American,0,6,1,0,3,3.0,369.0,M,0,0,6,7,3,0,791,0,0
Male,26,Caucasian,0,5,0,0,0,-1.0,1.0,F,1,0,5,3,0,1,383,0,1
Male,37,Caucasian,0,2,0,0,1,-9.0,9.0,M,0,0,2,1,1,0,869,0,0
Male,25,African-American,0,5,0,0,4,-170.0,170.0,M,0,0,5,8,4,0,933,0,0
Male,34,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,2,0,0,496,0,0
Male,25,African-American,1,7,1,0,2,-1.0,1.0,F,1,0,7,6,2,49,172,1,1
Male,46,Caucasian,0,5,0,0,2,-55.0,55.0,F,0,0,5,2,2,0,982,0,0
Male,32,African-American,0,9,0,1,8,-1.0,1.0,F,0,0,9,4,8,0,202,0,0
Female,25,African-American,0,9,0,0,5,-1.0,1.0,F,1,0,9,5,5,0,128,1,1
Male,35,African-American,0,8,0,0,4,96.0,543.0,F,1,1,8,7,4,0,96,1,1
Female,33,African-American,0,3,0,0,2,-1.0,1.0,F,1,0,3,2,2,1,567,1,1
Male,26,African-American,0,5,0,0,2,-1.0,1.0,F,1,1,5,6,2,21,435,0,1
Male,49,Caucasian,0,5,0,0,10,302.0,1.0,F,1,0,5,4,10,0,25,1,1
Male,29,African-American,0,4,0,0,2,-1.0,1.0,M,0,0,4,2,2,2,1059,0,0
Male,28,Caucasian,0,4,0,0,6,0.0,0.0,M,1,0,4,3,6,2,44,0,1
Male,53,African-American,0,5,0,0,20,-3.0,3.0,F,0,0,5,5,20,0,31,0,0
Male,29,African-American,0,10,1,0,3,-119.0,119.0,F,1,1,10,5,3,0,120,0,1
Male,27,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,3,0,43,1081,0,0
Male,48,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,1,0,0,798,0,0
Male,25,Caucasian,0,4,0,0,1,0.0,0.0,M,1,1,4,4,1,3,227,1,1
Male,67,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,1,1063,0,0
Male,29,African-American,0,5,0,1,2,0.0,0.0,M,1,0,5,3,2,0,830,1,0
Female,53,African-American,0,2,0,0,3,-1.0,1.0,F,0,0,2,1,3,1,1044,0,0
Male,23,Caucasian,0,5,0,0,1,-40.0,41.0,F,0,0,5,5,1,0,142,0,0
Male,49,African-American,0,1,0,0,0,-4.0,4.0,F,0,0,1,1,0,0,1110,0,0
Female,44,Caucasian,0,1,0,0,0,-1.0,1.0,M,1,0,1,1,0,0,848,1,0
Male,26,African-American,1,8,0,0,10,-1.0,1.0,F,1,0,8,8,10,1,153,1,1
Male,51,Caucasian,0,1,0,0,2,-64.0,64.0,F,1,0,1,1,2,0,357,1,1
Male,46,African-American,0,1,0,0,0,-1.0,1.0,M,1,0,1,1,0,0,809,0,0
Male,30,Caucasian,0,3,0,0,1,-1.0,1.0,F,1,0,3,2,1,0,126,1,1
Female,48,African-American,0,6,0,0,0,-1.0,1.0,F,1,1,6,1,0,9,622,1,1
Male,77,African-American,0,1,0,0,1,-1.0,3608.0,M,1,1,1,1,1,1,692,1,1
Male,21,African-American,0,10,2,2,2,-1.0,1.0,F,1,0,10,7,2,0,58,0,1
Male,46,Caucasian,0,6,0,0,11,-122.0,118.0,F,1,0,6,2,11,0,175,1,1
Male,54,African-American,0,3,0,0,4,-1.0,1.0,F,1,0,3,1,4,2,3,1,1
Male,54,Caucasian,0,2,0,0,3,-1.0,1.0,F,0,0,2,1,3,0,1072,0,0
Male,26,African-American,0,9,0,0,15,-1.0,1.0,F,0,0,9,6,15,42,800,0,0
Male,23,African-American,0,9,1,1,8,0.0,0.0,F,1,0,9,6,8,0,3,1,1
Male,39,Caucasian,0,2,0,0,2,0.0,0.0,F,0,0,2,2,2,18,868,0,0
Male,29,African-American,0,1,0,0,1,-1.0,1.0,M,1,0,1,2,1,0,365,1,1
Male,30,African-American,1,4,0,0,9,-1.0,1.0,M,1,0,4,4,9,0,140,1,1
Male,41,African-American,0,3,0,0,6,-1.0,1.0,F,1,0,3,4,6,5,895,1,0
Male,32,African-American,0,10,0,0,1,-1.0,1.0,M,0,0,10,8,1,114,900,0,0
Male,48,African-American,0,6,0,0,12,-24.0,333.0,M,0,0,6,3,12,0,1088,0,0
Male,39,Caucasian,0,6,0,0,2,-120.0,120.0,F,0,0,6,3,2,0,808,0,0
Male,52,African-American,0,6,0,0,0,-1.0,1.0,M,1,1,6,4,0,3,52,1,1
Male,31,African-American,0,1,1,0,3,0.0,1.0,F,1,0,1,2,3,0,233,1,1
Male,22,Caucasian,0,5,0,3,1,-1.0,1.0,F,1,0,5,5,1,0,218,1,1
Male,56,African-American,0,3,0,0,4,-50.0,50.0,M,1,1,3,1,4,0,165,1,1
Female,46,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,937,0,0
Female,52,Caucasian,0,7,0,0,23,-62.0,62.0,F,1,0,7,4,23,0,124,1,1
Male,29,African-American,0,4,0,0,7,-1.0,1.0,F,1,0,4,5,7,0,108,1,1
Female,22,African-American,0,7,0,0,0,-2.0,2.0,F,0,0,7,5,0,0,1058,0,0
Male,39,African-American,0,4,0,0,8,-1.0,1.0,F,0,0,4,2,8,39,1085,0,0
Male,35,African-American,0,6,0,0,9,-1.0,1.0,F,0,0,6,3,9,0,771,0,0
Male,26,African-American,0,1,0,0,1,0.0,0.0,M,0,0,1,2,1,14,195,0,0
Male,27,African-American,0,2,0,0,1,0.0,1.0,F,1,0,2,3,1,0,83,0,0
Male,27,African-American,0,10,0,0,5,-28.0,28.0,F,1,1,10,5,5,0,74,1,1
Female,34,Caucasian,0,9,0,0,10,22.0,77.0,F,1,1,9,5,10,0,22,0,1
Male,47,African-American,0,9,0,0,21,-124.0,124.0,F,1,0,9,4,21,0,217,0,1
Male,27,African-American,0,2,0,0,2,104.0,334.0,M,0,0,2,2,2,0,104,0,0
Female,32,African-American,0,1,0,0,0,0.0,1.0,M,1,1,1,1,0,0,376,1,1
Male,25,African-American,0,9,0,1,5,-1.0,1.0,F,1,0,9,9,5,4,63,1,1
Male,22,Caucasian,0,5,0,1,2,-1.0,1.0,M,1,0,5,6,2,24,69,1,1
Male,43,Caucasian,0,2,0,0,4,-55.0,55.0,M,0,0,2,1,4,0,988,0,0
Male,52,African-American,0,9,0,0,7,-1.0,1.0,F,1,1,9,3,7,117,171,1,1
Male,21,African-American,0,10,0,0,2,0.0,0.0,F,1,1,10,10,2,1,14,1,1
Male,28,African-American,0,9,1,0,11,-1.0,1.0,F,1,0,9,8,11,1,278,1,1
Male,21,African-American,0,9,0,0,1,34.0,153.0,F,1,1,9,9,1,0,34,1,1
Male,23,Caucasian,0,4,1,0,4,-1.0,1.0,M,1,0,4,4,4,7,284,0,1
Male,31,African-American,0,1,0,0,1,-1.0,1.0,M,0,0,1,2,1,0,1055,0,0
Male,34,Caucasian,0,5,0,0,1,-1.0,1.0,M,0,0,5,5,1,0,1040,0,0
Male,32,African-American,0,4,0,0,0,-1.0,1.0,M,0,0,4,3,0,0,1090,0,0
Female,50,Caucasian,0,3,0,0,0,-3.0,4.0,M,1,1,3,1,0,0,30,1,1
Male,27,African-American,0,5,0,0,1,-1.0,1.0,M,0,0,5,3,1,0,326,0,0
Female,26,African-American,0,3,1,0,4,-1.0,1.0,F,0,0,3,3,4,1,805,0,0
Male,27,African-American,1,5,0,0,4,-1.0,1.0,F,1,1,5,3,4,1,75,1,1
Male,29,Caucasian,0,3,0,0,0,0.0,0.0,F,1,0,3,3,0,1,355,1,1
Male,30,Caucasian,0,10,0,0,11,-214.0,214.0,M,1,0,10,6,11,0,76,1,1
Male,58,African-American,0,1,0,0,0,-1.0,2.0,M,0,0,1,1,0,0,1174,0,0
Male,27,African-American,2,10,0,0,14,0.0,0.0,F,1,0,10,10,14,2,49,0,1
Male,28,African-American,0,5,0,0,5,0.0,0.0,F,1,0,5,2,5,0,21,1,1
Male,24,African-American,0,10,5,1,15,-1.0,1.0,F,1,1,10,9,15,1,132,1,1
Male,45,African-American,0,1,0,0,1,121.0,128.0,F,1,0,1,1,1,0,94,1,1
Male,50,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,851,0,0
Female,30,African-American,0,9,0,0,15,-4.0,5.0,F,1,0,9,7,15,0,77,0,1
Male,43,Caucasian,0,1,0,0,0,-1.0,1.0,F,1,0,1,1,0,0,491,1,1
Male,24,Caucasian,0,2,0,0,0,-1.0,1.0,F,1,0,2,3,0,0,170,1,1
Male,34,African-American,0,7,0,0,10,-1.0,1.0,F,0,0,7,5,10,0,1150,0,0
Male,26,Caucasian,0,2,0,0,2,-1.0,1.0,F,0,0,2,3,2,2,804,0,0
Male,31,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,194,0,0
Male,23,African-American,0,3,0,3,1,-24.0,24.0,F,1,0,3,4,1,0,571,1,1
Male,39,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,17,927,0,0
Male,50,African-American,0,1,0,0,4,-1.0,1.0,F,1,0,1,1,4,0,156,1,1
Female,22,African-American,0,6,0,0,0,-1.0,1.0,M,0,0,6,5,0,0,906,0,0
Female,25,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,3,0,0,930,0,0
Female,21,African-American,0,9,1,0,2,-1.0,1.0,F,0,0,9,6,2,0,894,0,0
Male,20,Caucasian,0,4,0,0,1,-1.0,1.0,F,0,0,4,6,1,0,779,0,0
Male,54,African-American,0,5,0,0,12,0.0,0.0,M,1,1,5,2,12,118,152,1,1
Female,27,African-American,0,6,0,0,2,-1.0,1.0,F,1,1,6,4,2,3,260,1,1
Male,45,Caucasian,0,5,0,0,5,-4.0,4.0,F,1,0,5,3,5,0,123,0,1
Male,34,African-American,3,7,1,0,13,-1.0,1.0,F,1,0,7,2,13,0,579,1,1
Female,55,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,741,0,0
Male,24,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,3,0,0,799,0,0
Male,20,African-American,0,10,0,1,0,0.0,0.0,F,1,1,10,9,0,0,21,0,1
Male,37,African-American,0,5,0,0,5,0.0,1.0,M,1,0,5,3,5,6,231,1,1
Female,34,Caucasian,0,1,0,0,1,-21.0,21.0,M,0,0,1,2,1,0,1004,0,0
Female,41,African-American,0,6,0,0,2,-26.0,27.0,F,1,0,6,5,2,0,74,1,1
Male,21,African-American,0,6,0,0,1,-1.0,1.0,F,1,0,6,6,1,0,459,1,1
Male,22,African-American,0,3,0,0,3,-1.0,1.0,F,1,0,3,4,3,8,47,0,1
Male,24,African-American,0,8,0,0,0,0.0,0.0,F,0,0,8,6,0,1,1160,0,0
Male,42,Caucasian,0,4,0,0,8,-1.0,1.0,F,0,0,4,4,8,0,48,0,0
Female,23,African-American,0,4,0,0,0,-1.0,1.0,M,1,0,4,5,0,0,492,1,1
Female,40,African-American,0,1,0,0,1,-73.0,73.0,F,0,0,1,1,1,0,1031,0,0
Male,19,African-American,3,9,0,0,2,-43.0,43.0,F,1,0,9,9,2,0,71,1,1
Male,20,Caucasian,0,4,0,0,0,-1.0,1.0,M,0,0,4,7,0,3,791,0,0
Female,44,Caucasian,0,1,0,0,0,-1.0,1.0,F,1,0,1,1,0,0,363,1,1
Male,20,African-American,0,4,0,0,0,-1.0,1.0,M,1,1,4,7,0,0,796,1,0
Male,27,African-American,0,5,0,0,5,-1.0,1.0,M,0,0,5,4,5,0,1144,0,0
Male,20,Caucasian,0,10,0,0,0,-1.0,1.0,M,1,1,10,9,0,0,480,1,1
Male,20,African-American,0,6,0,0,0,-3.0,4.0,F,0,0,6,8,0,0,907,0,0
Male,28,Caucasian,0,4,0,0,1,-1.0,1.0,F,1,0,4,3,1,29,42,1,1
Male,29,African-American,0,7,0,0,9,0.0,1.0,F,1,1,7,4,9,5,96,1,1
Male,21,African-American,0,9,0,0,0,-1.0,1.0,F,1,0,9,10,0,1,175,1,1
Male,45,African-American,0,3,0,0,4,114.0,154.0,M,1,0,3,1,4,0,113,1,1
Female,24,African-American,0,6,0,0,2,-1.0,1.0,F,1,0,6,4,2,57,480,1,1
Male,60,African-American,0,4,0,0,15,-38.0,38.0,F,1,0,4,1,15,0,273,1,1
Male,43,African-American,1,4,0,0,8,34.0,45.0,F,1,0,4,5,8,0,34,0,1
Female,24,African-American,0,5,0,0,0,0.0,1.0,F,0,0,5,4,0,0,1084,0,0
Male,23,African-American,0,5,1,0,3,-1.0,1.0,F,1,0,5,7,3,5,220,1,1
Male,27,Caucasian,0,4,0,0,0,0.0,0.0,F,0,0,4,3,0,12,163,0,0
Male,24,Caucasian,0,4,0,0,0,-2.0,2.0,F,0,0,4,4,0,0,1057,0,0
