sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score_again
Male,32,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,7
Female,31,African-American,0,0,0,1,0.0,1.0,F,1,M,0,1,3
Male,29,African-American,0,0,0,6,67.0,93.0,F,1,M,0,4,6
Male,25,African-American,0,0,0,2,-96.0,96.0,F,0,O,0,6,8
Male,26,African-American,0,0,0,13,31.0,122.0,M,1,M,0,5,8
Male,58,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,2,5
Male,31,African-American,0,0,0,11,0.0,1.0,M,1,M,0,7,7
Female,26,Caucasian,0,0,1,2,-1.0,1.0,M,0,O,0,4,3
Male,28,African-American,0,0,0,3,-1.0,1.0,M,1,M,0,3,2
Male,55,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,2,4
Male,20,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,6,4
Male,25,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,5,6
Female,27,African-American,0,1,0,10,-1.0,1.0,F,1,M,0,8,9
Male,24,African-American,0,0,2,0,-1.0,1.0,F,1,F,0,9,9
Male,49,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,28,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,6,9
Female,40,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,2,2
Male,25,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,6,10
Male,22,African-American,0,0,0,4,-12.0,12.0,M,0,O,0,5,6
Female,25,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,3,4
Male,28,African-American,0,0,0,5,-1.0,0.0,F,1,M,0,2,2
Female,51,Caucasian,0,0,0,1,-98.0,98.0,F,0,O,0,1,1
Male,24,African-American,0,0,0,2,-1.0,1.0,F,1,M,0,5,6
Male,49,Caucasian,0,0,0,1,-26.0,26.0,M,0,O,0,1,1
Male,33,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,4,7
Male,47,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,5,4
Male,34,African-American,0,0,0,6,74.0,75.0,F,1,M,0,1,3
Female,25,African-American,0,0,0,3,0.0,0.0,F,0,O,0,7,8
Male,30,African-American,0,0,1,8,-42.0,42.0,M,1,F,1,4,8
Male,44,Caucasian,0,0,0,0,-1.0,1.0,F,1,M,0,2,7
Male,52,African-American,0,0,1,7,-1.0,164.0,O,0,O,0,7,7
Male,41,African-American,0,0,3,12,0.0,0.0,F,1,M,1,3,6
Male,41,African-American,0,0,0,16,-1.0,1.0,F,0,O,0,4,10
Male,46,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,57,African-American,0,0,0,2,-1.0,4620.0,M,0,O,0,1,1
Female,44,Caucasian,0,0,0,1,-31.0,31.0,M,0,O,0,1,3
Male,32,African-American,0,0,0,0,0.0,1.0,F,0,O,0,6,9
Female,27,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Male,36,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,3,9
Male,30,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,6,8
Male,28,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,3,2
Female,44,Caucasian,0,0,0,3,-1.0,1.0,F,0,O,0,2,6
Male,48,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,6,7
Male,31,Caucasian,0,0,0,3,-1.0,1.0,M,1,M,0,3,4
Male,29,African-American,1,0,0,8,-1.0,1.0,F,1,F,1,9,10
Female,26,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,5
Female,27,African-American,0,0,0,1,0.0,1.0,M,0,O,0,3,3
Male,21,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,6,5
Male,23,African-American,1,0,0,5,24.0,1.0,F,1,F,1,6,8
Male,25,Caucasian,0,0,0,4,-30.0,30.0,F,0,O,0,7,9
Female,49,African-American,0,0,0,25,-1.0,1.0,F,1,F,0,5,10
Male,57,Caucasian,0,0,0,0,-1.0,2.0,F,0,O,0,1,1
Female,45,Caucasian,0,0,0,1,0.0,1.0,M,0,O,0,2,3
Female,25,African-American,0,0,0,1,-1.0,1.0,M,1,M,1,3,8
Female,26,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,3
Female,52,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,21,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,6,4
Male,35,African-American,0,0,0,9,-1.0,1.0,F,0,O,0,5,6
Male,33,Caucasian,0,0,0,4,0.0,321.0,M,0,O,0,3,3
Male,38,Caucasian,0,0,0,8,0.0,21.0,F,0,O,0,1,1
Male,32,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,7,9
Female,23,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,5,4
Male,67,African-American,0,0,0,3,0.0,799.0,F,0,O,0,1,2
Female,25,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Male,23,African-American,1,1,2,4,-1.0,1.0,F,0,O,0,10,10
Male,25,African-American,0,0,0,2,-1.0,1.0,M,0,O,0,6,8
Female,26,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,4,8
Male,31,African-American,0,0,0,9,0.0,0.0,F,1,M,0,5,8
Male,22,African-American,0,0,0,0,-1.0,1.0,M,1,M,0,7,4
Female,20,Caucasian,0,0,0,0,-1.0,1.0,F,1,F,0,9,8
Male,24,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,4,3
Male,26,African-American,0,0,1,5,-472.0,465.0,M,0,O,0,7,10
Male,37,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,2,7
Male,29,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,5
Male,29,African-American,0,0,1,9,-1.0,1.0,F,1,M,0,4,7
Male,49,Caucasian,0,0,0,3,-1.0,1.0,F,0,O,0,1,1
Male,31,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,2,2
Male,59,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,51,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,39,African-American,0,0,0,2,-1.0,1.0,M,1,M,0,1,1
Male,23,African-American,0,0,1,1,-1.0,1.0,F,0,O,0,5,5
Male,27,African-American,0,0,0,3,-1.0,1.0,F,1,M,0,2,1
Male,22,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,7,9
Female,22,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,7,9
Male,21,Caucasian,0,0,0,0,-1.0,1.0,F,1,M,0,9,9
Male,34,Caucasian,0,0,0,10,0.0,1.0,F,0,O,0,1,6
Male,36,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,30,African-American,0,0,1,10,-8.0,9.0,F,1,F,0,2,6
Male,31,Caucasian,0,0,0,3,0.0,0.0,M,0,O,0,9,7
Female,19,African-American,0,1,0,1,-1.0,1.0,F,0,O,0,8,10
Male,20,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,8,7
Male,75,Caucasian,0,0,0,2,-12.0,12.0,F,0,O,0,1,1
Male,25,African-American,0,0,0,7,258.0,134.0,F,1,F,0,10,10
Male,26,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,2
Male,24,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,5,4
Male,27,African-American,1,2,0,11,-1.0,1.0,F,0,O,0,10,9
Female,20,Caucasian,0,0,0,2,28.0,36.0,F,0,O,0,9,9
Male,28,Caucasian,0,0,0,4,-1.0,1.0,F,0,O,0,3,4
Male,54,Caucasian,0,0,0,3,-1.0,1.0,F,1,F,1,2,3
Male,57,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,54,Caucasian,0,0,0,11,-127.0,127.0,F,1,F,0,6,9
Male,30,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,2,2
Female,23,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,3,3
Male,39,African-American,0,0,0,1,0.0,1881.0,M,0,O,0,7,6
Male,40,Caucasian,0,0,0,9,0.0,0.0,F,0,O,0,4,3
Male,21,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,6,4
Female,31,African-American,0,0,0,4,0.0,0.0,F,0,O,0,5,8
Male,22,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,5,10
Male,29,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,3
Male,22,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,6,4
Male,28,African-American,0,0,0,2,-75.0,75.0,F,1,M,0,3,3
Male,35,African-American,0,0,0,0,-1.0,1.0,M,1,F,1,7,8
Male,28,African-American,0,0,0,13,-1.0,1.0,F,0,O,0,7,7
Male,29,African-American,0,0,0,2,-1.0,2.0,F,1,M,0,2,1
Male,30,African-American,0,1,0,14,-1.0,1.0,F,1,M,0,7,7
Male,20,African-American,0,0,1,1,0.0,1.0,M,0,O,0,8,4
Female,44,African-American,0,0,0,1,-45.0,45.0,M,0,O,0,2,2
Male,27,African-American,0,0,0,2,-1.0,1.0,F,1,F,0,5,10
Female,63,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,53,African-American,0,0,0,6,0.0,1.0,F,0,O,0,3,10
Male,27,African-American,0,0,0,6,-1.0,1.0,F,1,F,0,3,5
Female,28,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,3,4
Male,37,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,3,6
Male,27,African-American,0,0,2,20,-1.0,1.0,F,0,O,0,9,10
Female,59,Caucasian,0,0,0,2,-68.0,69.0,F,0,O,0,1,3
Male,36,Caucasian,0,0,0,0,-1.0,1.0,F,1,M,1,3,8
Male,31,African-American,0,0,1,5,50.0,92.0,F,1,F,0,7,10
Male,47,African-American,0,0,0,15,-1.0,1.0,F,0,O,0,4,8
Male,21,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,8,8
Male,23,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,4,3
Female,19,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,8,5
Male,55,African-American,0,0,0,1,-43.0,43.0,F,0,O,0,5,5
Male,40,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,1,3
Female,28,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,3,8
Male,30,African-American,0,0,0,3,-1.0,1.0,M,1,M,1,5,5
Male,41,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,2,5
Male,56,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,23,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,4,3
Male,61,African-American,0,0,0,14,-1.0,1.0,M,1,F,0,2,2
Female,39,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,7,10
Male,20,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,7,6
Male,49,Caucasian,0,0,0,2,-1.0,1.0,F,1,M,0,1,1
Male,31,African-American,2,0,0,6,-1.0,1.0,F,0,O,0,6,6
Male,47,Caucasian,0,0,0,10,-1.0,1.0,M,0,O,0,2,4
Male,50,African-American,0,0,0,7,-1.0,0.0,F,1,F,0,4,5
Male,51,African-American,0,0,0,4,434.0,1.0,M,0,O,0,6,3
Female,27,African-American,0,0,0,0,-1.0,6.0,M,0,O,0,3,3
Female,31,African-American,0,0,0,3,-1.0,1.0,M,1,M,0,2,2
Male,32,African-American,1,0,2,4,-1.0,435.0,F,0,O,0,9,10
Female,26,Caucasian,0,0,0,7,48.0,66.0,F,1,M,0,5,6
Male,44,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,1,1
Male,62,African-American,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,42,African-American,0,0,0,1,-97.0,97.0,F,0,O,0,3,3
Male,43,African-American,0,0,0,3,-1.0,1.0,F,1,M,0,1,1
Male,27,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,4,7
Male,27,African-American,0,0,0,1,0.0,0.0,M,0,O,0,5,5
Male,28,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,3,3
Female,24,African-American,0,0,0,1,0.0,0.0,M,1,M,0,5,4
Male,41,African-American,0,0,0,13,-1.0,1.0,F,1,M,0,8,10
Male,23,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,6,5
Male,25,African-American,0,0,0,1,0.0,999.0,F,0,O,0,5,4
Male,67,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,34,African-American,0,0,1,14,-1.0,1.0,M,0,O,0,5,7
Male,20,African-American,0,0,0,0,0.0,0.0,F,1,F,0,8,6
Male,29,African-American,1,0,0,3,-1.0,1.0,M,1,M,1,8,8
Female,34,Caucasian,0,0,1,0,-2.0,3.0,F,1,M,0,1,2
Male,23,African-American,0,0,0,1,231.0,1238.0,M,1,M,1,10,10
Female,24,Caucasian,0,0,0,5,-37.0,37.0,F,0,O,0,3,6
Male,29,African-American,2,0,1,7,678.0,125.0,F,0,O,0,9,9
Male,32,Caucasian,0,0,0,3,-1.0,1.0,M,0,O,0,1,3
Male,29,African-American,0,0,0,0,0.0,0.0,F,0,O,0,2,2
Male,46,African-American,0,0,0,4,-8.0,7.0,F,0,O,0,1,1
Male,31,African-American,0,0,0,9,-1.0,1.0,M,1,F,1,8,8
Female,24,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,2
Male,24,African-American,0,0,0,1,-13.0,13.0,M,0,O,0,4,2
Male,28,African-American,0,0,0,1,0.0,0.0,F,1,F,1,2,1
Male,34,Caucasian,0,0,1,3,-1.0,1.0,F,0,O,0,1,1
Female,25,African-American,0,0,0,0,-1.0,1.0,M,1,M,0,5,4
Male,29,Caucasian,0,0,0,1,-2.0,2.0,F,0,O,0,3,6
Male,38,African-American,0,0,0,2,-5.0,5.0,M,0,O,0,1,2
Female,24,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,5,6
Male,36,Caucasian,0,0,0,1,-2.0,2.0,F,0,O,0,1,2
Male,25,African-American,0,0,0,2,0.0,0.0,M,1,M,1,5,6
Male,29,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,2,1
Female,26,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,7,9
Male,48,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,2,3
Male,23,African-American,1,0,0,3,-1.0,1.0,F,1,F,0,9,9
Female,30,Caucasian,0,0,1,1,-1.0,1.0,M,0,O,0,3,3
Female,51,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,7
Male,32,African-American,0,0,0,4,-1.0,1.0,F,1,M,1,3,6
Female,43,African-American,1,0,0,2,-1.0,1.0,M,0,O,0,4,9
Female,26,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,3
Male,35,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,1,1
Male,22,African-American,0,0,0,1,-20.0,20.0,F,0,O,0,5,3
Male,21,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,7,10
Male,23,African-American,0,0,0,0,-2.0,2.0,M,1,M,0,4,4
Female,46,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,41,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,22,Caucasian,0,0,1,0,0.0,1.0,M,1,M,0,6,6
Male,27,African-American,0,0,0,7,-1.0,1.0,M,1,M,0,9,7
Female,24,African-American,0,0,0,1,26.0,261.0,F,1,M,1,5,6
Male,21,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,6,5
Male,27,African-American,0,0,0,10,-1.0,1.0,F,1,F,0,6,9
Female,30,African-American,0,0,0,0,0.0,1.0,F,0,O,0,2,2
Male,21,Caucasian,0,0,0,2,-1.0,1.0,M,0,O,0,7,9
Male,22,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,6,7
Female,43,African-American,0,0,0,3,-44.0,44.0,F,1,M,0,1,2
Male,26,African-American,0,1,0,3,-1.0,1.0,M,1,M,0,5,6
Male,26,Caucasian,0,0,0,7,-1.0,1.0,M,0,O,0,5,6
Male,29,Caucasian,0,0,0,3,-1.0,1.0,F,1,F,0,2,4
Female,54,African-American,0,0,0,1,-155.0,156.0,F,0,O,0,2,9
Male,26,African-American,0,0,0,5,311.0,1156.0,F,0,O,0,8,10
Female,42,African-American,3,0,0,17,-8.0,8.0,F,1,M,0,7,10
Male,30,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,22,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,9,8
Female,25,Caucasian,0,0,0,4,-1.0,1.0,F,0,O,0,5,6
Male,32,Caucasian,0,1,0,0,0.0,0.0,M,0,O,0,3,4
Male,34,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,4,5
Male,23,Caucasian,0,0,7,3,-1.0,1.0,M,0,O,0,9,7
Female,47,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,55,Caucasian,0,0,0,2,-1.0,1.0,M,0,O,0,1,1
Female,30,Caucasian,0,0,0,5,-168.0,168.0,F,1,M,1,2,5
Male,33,Caucasian,0,0,0,1,-61.0,61.0,M,0,O,0,1,2
Male,43,African-American,0,0,0,2,0.0,1.0,F,0,O,0,6,7
Male,45,African-American,0,0,0,38,-1.0,1.0,F,1,M,1,8,8
Male,41,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,2
Female,61,Caucasian,0,0,0,15,-10.0,10.0,F,0,O,0,2,6
Male,63,African-American,0,0,0,16,0.0,910.0,M,0,O,0,5,9
Male,49,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,49,African-American,0,0,0,1,0.0,1.0,M,0,O,0,1,1
Male,42,African-American,0,0,0,1,0.0,0.0,F,0,O,0,1,1
Male,24,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,5,7
Male,51,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Female,26,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,3,4
Male,28,Caucasian,0,0,0,4,-151.0,151.0,F,1,M,1,3,4
Male,49,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,5,9
Male,26,Caucasian,0,0,1,2,-1.0,1.0,F,1,M,0,3,3
Male,28,Caucasian,0,0,0,2,0.0,1.0,F,1,M,0,2,2
Male,49,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,1,1
Female,33,African-American,0,0,0,6,-67.0,65.0,M,1,M,0,1,1
Male,47,Caucasian,0,0,0,1,-43.0,42.0,F,0,O,0,1,1
Male,56,Caucasian,0,0,0,1,0.0,0.0,F,0,O,0,3,2
Male,53,Caucasian,0,0,0,8,-1.0,1.0,M,0,O,0,3,4
Male,41,Caucasian,0,0,0,3,-1.0,1.0,M,0,O,0,1,1
Male,45,African-American,0,0,0,6,0.0,1.0,F,0,O,0,1,4
Male,52,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,47,Caucasian,0,0,0,2,0.0,494.0,M,0,O,0,1,2
Female,21,African-American,0,0,0,0,0.0,1.0,F,0,O,0,9,10
Male,27,Caucasian,0,0,1,2,0.0,0.0,M,1,F,1,3,4
Male,27,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,3,3
Male,21,African-American,0,0,0,0,-2.0,2.0,F,0,O,0,5,3
Male,31,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,42,Caucasian,0,0,0,1,0.0,1173.0,M,0,O,0,1,1
Male,25,African-American,0,0,0,12,-1.0,1.0,F,0,O,0,7,10
Male,30,African-American,2,0,0,8,-1.0,1.0,F,1,M,1,4,6
Male,23,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,5,4
Male,52,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,48,African-American,0,0,0,11,-1.0,1.0,M,1,M,0,4,4
Female,51,African-American,0,0,0,3,-1.0,1.0,M,0,O,0,2,2
Male,30,Caucasian,0,0,0,1,-4.0,4.0,M,1,M,0,2,2
Female,29,African-American,0,0,0,5,-9.0,9.0,F,1,M,0,5,4
Female,44,African-American,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Male,34,African-American,0,0,0,12,0.0,1.0,F,1,F,0,2,6
Male,28,African-American,1,2,0,5,-1.0,1.0,F,1,M,0,8,7
Male,28,African-American,0,0,0,9,-1.0,1.0,F,1,M,0,5,7
Male,44,African-American,0,0,0,8,-1.0,1.0,M,0,O,0,2,5
Male,37,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,34,Caucasian,0,0,0,0,-2.0,3.0,F,0,O,0,1,3
Male,23,African-American,0,2,1,3,-1.0,1.0,M,1,M,1,9,7
Male,71,Caucasian,0,0,0,3,-1.0,1.0,M,0,O,0,1,1
Male,33,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,2,2
Male,45,Caucasian,0,0,0,2,0.0,0.0,M,0,O,0,1,1
Male,29,African-American,0,0,0,0,0.0,0.0,M,0,O,0,2,1
Male,52,African-American,0,0,0,23,-220.0,220.0,F,1,F,0,1,3
Male,40,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,3
Male,47,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,6
Male,31,Caucasian,0,0,0,0,0.0,289.0,M,0,O,0,4,9
Male,26,Caucasian,0,0,0,1,-31.0,31.0,F,0,O,0,5,5
Female,30,African-American,0,1,0,4,0.0,1.0,F,0,O,0,2,3
Male,52,African-American,0,0,0,17,0.0,0.0,F,1,M,0,1,7
Male,35,African-American,0,0,0,3,0.0,0.0,M,0,O,0,5,8
Male,21,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,8,5
Male,29,Caucasian,0,0,0,2,-1.0,1.0,M,0,O,0,2,1
Male,34,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,6,8
Male,54,Caucasian,0,0,0,0,-4.0,4.0,M,0,O,0,1,1
Male,58,Caucasian,0,0,0,12,161.0,216.0,F,1,M,0,1,2
Male,45,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,1,3
Female,22,Caucasian,0,0,0,1,0.0,241.0,M,0,O,0,9,8
Male,27,Caucasian,0,0,0,0,-1.0,1.0,F,1,F,0,2,2
Male,29,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,2,3
Female,23,African-American,0,0,0,2,-1.0,1.0,M,1,M,0,5,7
Female,26,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,3
Male,34,African-American,0,0,0,8,0.0,0.0,F,0,O,0,10,10
Female,65,Caucasian,0,0,0,1,-11.0,11.0,F,0,O,0,1,1
Female,28,Caucasian,0,0,0,5,275.0,1.0,F,1,F,0,3,9
Male,31,African-American,0,3,4,15,-1.0,1.0,F,1,F,0,4,6
Female,32,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,4
Male,31,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Male,32,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,6,6
Male,24,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,3,5
Male,21,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,10,9
Male,27,African-American,0,2,0,17,0.0,0.0,F,1,F,1,4,7
Male,33,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,5,2
Male,21,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,9,7
Male,25,African-American,0,1,0,3,-1.0,1.0,F,0,O,0,6,7
Male,39,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,29,African-American,0,0,0,8,0.0,1.0,M,1,F,1,6,9
Male,27,African-American,0,0,0,15,-1.0,1.0,F,1,M,0,5,10
Female,42,Caucasian,0,0,0,0,-3.0,3.0,F,0,O,0,1,1
Male,21,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,8,9
Male,38,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,35,Caucasian,0,0,0,8,-1.0,2.0,M,0,O,0,1,1
Female,44,African-American,0,0,0,11,-1.0,1.0,M,0,O,0,2,6
Male,27,African-American,0,0,1,5,-1.0,1.0,M,1,M,0,3,5
Male,36,African-American,0,0,0,2,-1.0,1.0,M,1,M,1,8,9
Female,24,African-American,0,0,0,0,-1.0,1.0,F,1,M,1,3,4
Male,53,Caucasian,0,0,0,2,-278.0,1829.0,M,0,O,0,1,2
Female,67,Caucasian,0,0,0,0,-3.0,3.0,M,0,O,0,1,1
Female,27,African-American,0,0,0,2,-40.0,40.0,F,0,O,0,4,6
Male,39,African-American,0,0,0,3,-1.0,0.0,F,1,M,1,3,4
Male,42,Caucasian,0,0,0,5,84.0,1.0,F,0,O,0,2,6
Female,25,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,4,3
Male,40,Caucasian,0,0,0,8,-28.0,28.0,F,1,M,0,9,8
Male,37,African-American,0,0,0,4,-1.0,1.0,M,1,M,1,4,4
Female,42,African-American,0,0,0,8,0.0,0.0,F,1,F,0,6,8
Male,53,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,4,8
Female,27,African-American,0,0,0,12,-61.0,61.0,M,1,F,0,4,6
Male,26,African-American,0,0,0,8,-1.0,1.0,F,1,M,0,6,9
Male,27,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,1
Male,23,African-American,0,0,0,1,0.0,0.0,M,0,O,0,6,6
Male,32,Caucasian,0,0,0,8,31.0,313.0,M,1,M,0,4,5
Female,31,Caucasian,0,0,0,1,-1.0,1.0,M,1,M,1,1,1
Male,20,Caucasian,0,0,0,1,-70.0,70.0,F,1,M,0,6,5
Male,26,Caucasian,0,0,0,4,-1.0,1.0,F,1,M,0,3,7
Male,51,Caucasian,0,0,0,2,0.0,0.0,M,1,M,0,1,1
Male,67,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,27,African-American,0,0,0,10,-1.0,1.0,F,0,O,0,3,7
Female,26,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,5,6
Male,55,African-American,0,0,0,3,-1.0,142.0,O,1,M,0,3,5
Male,51,Caucasian,0,0,0,1,0.0,35.0,F,0,O,0,1,1
Male,28,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,5,4
Male,32,African-American,0,0,0,1,-4.0,4.0,F,0,O,0,1,1
Female,51,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,28,African-American,0,0,0,13,-1.0,1.0,F,1,M,0,3,8
Male,22,African-American,0,0,0,0,-1.0,1.0,F,1,F,0,6,7
Male,26,African-American,0,0,0,2,-1.0,1.0,F,1,M,0,4,3
Female,27,African-American,0,1,0,1,-1.0,1.0,F,0,O,0,2,3
Male,32,African-American,0,0,0,5,-1.0,1.0,M,0,O,0,4,4
Male,36,African-American,0,0,0,11,-1.0,1.0,F,1,F,0,4,6
Male,27,African-American,0,0,0,4,-1.0,1.0,M,0,O,0,6,6
Male,41,Caucasian,0,0,0,1,-1.0,1.0,F,1,F,1,1,1
Male,24,African-American,0,3,0,12,-1.0,1.0,M,0,O,0,9,10
Female,24,African-American,0,0,0,1,-1.0,0.0,F,0,O,0,4,6
Male,61,African-American,0,0,0,11,-1.0,1.0,F,0,O,0,3,3
Male,33,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,3
Male,47,African-American,1,0,0,10,-1.0,1.0,F,0,O,0,4,7
Female,29,Caucasian,0,0,0,3,0.0,0.0,F,0,O,0,2,3
Male,34,Caucasian,0,0,0,11,-1.0,1.0,F,0,O,0,3,4
Male,31,African-American,0,3,0,27,-1.0,1.0,F,0,O,0,10,10
Male,45,Caucasian,0,0,0,0,-5.0,5.0,F,0,O,0,1,3
