age,workclass,fnlwgt,education,marital-status,occupation,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
2,2,117728,9,1,9,0,1,0,0,2,0,1
0,2,192017,9,0,10,0,1,0,0,2,0,0
2,2,120837,1,2,7,0,1,0,0,3,0,0
2,1,289430,11,1,7,0,1,0,0,3,4,0
2,2,304175,0,2,5,0,1,0,0,2,0,1
3,4,251841,3,0,3,0,0,0,0,3,0,0
0,2,33611,2,0,4,0,1,0,0,2,0,0
2,1,38122,1,2,10,0,1,0,0,2,0,0
0,1,72143,0,0,1,0,0,0,0,2,0,0
3,3,385183,0,1,0,0,1,0,0,2,0,1
4,2,37345,1,1,5,0,1,0,0,2,0,0
1,2,290964,9,1,9,0,0,0,0,2,0,1
1,2,52839,5,2,1,0,1,0,0,2,0,0
1,5,134737,1,1,7,0,1,1,0,4,0,0
0,2,55465,12,0,8,0,1,0,0,2,0,0
3,2,377401,5,2,5,0,1,0,0,2,0,1
0,2,323497,1,0,4,1,1,0,0,2,0,0
0,2,334693,5,0,5,0,0,0,0,3,0,0
2,5,163215,10,0,3,0,0,0,0,3,0,1
3,2,178530,0,1,1,0,1,0,0,3,0,1
2,2,368256,6,0,5,0,0,0,0,2,0,0
2,2,191137,1,1,0,0,1,0,0,2,0,0
4,2,212513,0,2,0,0,0,0,0,2,0,0
4,2,147653,5,1,1,0,0,0,0,3,0,0
2,2,173307,1,1,10,0,1,0,0,2,0,1
2,2,212760,5,1,5,0,1,0,0,3,0,1
3,0,101238,5,1,1,0,1,0,0,2,0,1
2,2,306868,1,2,10,0,1,0,0,2,0,0
4,3,117509,1,6,0,0,1,0,0,2,0,0
1,2,151835,1,1,8,0,1,0,0,2,0,1
4,2,291998,5,1,5,0,1,4,0,4,0,1
2,2,136986,8,1,3,0,1,0,0,3,0,1
3,2,201984,7,1,10,0,1,0,0,2,0,0
4,2,187060,1,2,0,0,0,0,0,2,8,0
3,2,174928,1,2,0,0,1,0,0,2,5,0
1,2,445480,14,1,8,0,1,0,0,2,0,0
1,2,265781,0,0,1,0,1,0,0,3,0,0
1,4,377107,5,4,4,1,0,0,0,1,0,0
2,2,347890,0,1,1,0,1,0,3,3,0,1
0,2,199336,1,0,10,0,1,0,0,2,0,0
0,2,111593,2,0,5,0,0,0,0,0,0,0
1,2,258657,6,1,10,0,1,0,0,3,0,0
2,3,39207,1,0,0,0,1,0,0,2,0,1
4,2,159770,6,1,1,0,1,0,0,2,0,1
1,2,309463,4,0,2,0,1,0,0,0,0,0
2,3,215419,3,0,1,0,0,0,0,3,8,0
3,1,177533,5,1,10,0,1,0,0,2,0,0
2,2,251239,4,0,7,0,1,0,0,2,5,0
2,3,134307,0,2,3,1,0,0,2,2,0,0
0,2,24598,5,0,4,0,0,0,0,2,0,0
2,1,140676,0,0,5,0,1,0,0,3,0,0
3,2,143542,2,6,8,0,1,0,0,0,0,0
1,2,158291,1,1,0,0,1,0,0,2,0,0
1,2,118503,1,2,8,0,1,0,0,3,0,0
3,1,71609,12,1,1,0,1,0,0,3,0,0
3,2,203653,0,2,5,1,1,0,0,2,0,0
1,2,181751,1,2,0,0,0,0,0,2,0,0
2,2,162358,3,0,3,0,0,0,1,2,0,0
4,3,181940,1,1,0,0,1,0,0,2,0,1
1,2,213226,0,2,5,0,1,4,0,2,0,1
1,2,452963,5,0,8,0,1,0,0,2,0,0
2,2,268039,5,2,2,1,1,0,0,2,0,0
1,2,141841,1,4,10,1,1,0,0,2,0,0
4,1,194733,5,1,3,0,1,0,0,2,0,0
2,2,214008,5,1,0,0,1,0,0,2,0,1
2,0,273869,1,2,11,0,0,0,0,2,0,0
0,2,48029,5,1,1,0,1,0,0,2,0,1
0,2,163460,5,0,5,1,1,0,0,0,0,0
3,2,112529,11,0,6,1,1,0,0,2,0,0
3,2,109075,2,1,8,1,1,2,0,3,0,0
1,2,182699,6,1,10,1,1,0,0,2,0,0
1,2,101867,1,0,8,2,1,0,0,2,11,0
4,4,382245,1,6,1,0,0,0,0,2,0,0
0,2,200290,1,0,5,0,1,0,0,1,0,0
0,0,35805,0,1,3,0,1,0,0,3,0,0
0,2,157541,1,1,2,0,1,0,0,3,0,0
4,4,192085,1,1,6,0,1,0,0,0,0,0
2,2,33795,9,1,10,0,1,0,0,2,0,0
3,2,345459,5,0,1,1,0,0,0,2,0,0
0,2,105520,1,0,4,1,1,0,0,2,0,0
4,4,114752,0,6,0,2,0,0,0,1,11,0
0,2,98572,2,0,5,0,0,0,0,0,0,0
3,1,83984,3,2,9,0,0,0,0,0,0,0
2,4,317846,6,2,1,0,1,0,0,3,0,0
1,0,319027,1,0,3,1,0,0,0,2,0,0
0,2,84319,5,0,8,0,1,0,0,2,0,0
4,2,298470,0,6,5,0,1,0,0,1,0,0
3,2,278322,8,1,5,0,1,0,0,2,0,1
3,4,169182,4,6,4,0,0,0,0,2,1,0
4,2,498267,1,2,1,0,0,0,0,2,0,0
1,2,50053,0,0,3,0,1,0,0,2,0,0
2,2,107302,5,1,10,0,1,1,0,2,0,1
2,2,154174,1,1,10,0,1,0,0,3,0,0
2,2,147110,5,1,3,0,1,0,0,2,0,1
3,1,141122,0,1,1,0,1,0,0,3,0,0
2,2,162164,2,6,10,0,1,0,0,2,0,0
0,2,134664,1,1,5,0,1,2,0,2,0,0
4,2,95644,0,2,1,0,0,0,0,2,0,0
1,2,198183,0,0,5,0,0,0,0,3,0,0
1,2,538583,2,4,6,1,1,0,0,2,0,0
1,2,108837,0,1,9,0,1,0,0,3,0,1
3,2,27227,5,1,4,0,1,0,3,1,0,1
2,3,117022,9,2,2,1,1,0,2,2,0,0
4,2,133884,1,6,10,0,1,0,0,2,0,0
2,2,602513,0,1,3,0,1,0,0,2,0,1
3,5,114495,0,1,1,0,1,0,4,3,0,1
2,2,171087,0,1,3,0,1,2,0,2,0,1
1,2,53373,12,0,4,0,1,0,0,2,0,0
3,2,200325,5,2,1,0,0,0,0,2,0,0
2,2,322092,1,2,2,0,1,0,0,2,0,0
3,2,209739,1,1,10,0,1,0,0,3,0,0
2,2,589809,0,1,0,0,1,0,0,2,0,1
2,1,105838,9,1,1,0,1,0,0,1,0,0
1,2,119522,12,1,10,0,1,0,0,2,0,0
4,2,258579,3,1,1,0,1,0,0,3,0,1
1,2,123200,5,1,8,4,1,0,4,2,5,1
1,2,275771,1,2,1,0,0,0,0,3,0,0
4,4,33386,5,6,0,0,0,0,0,1,0,0
3,4,101016,0,1,0,0,0,3,0,2,0,1
4,2,217434,0,1,5,0,1,0,0,2,0,0
0,2,187229,1,0,2,1,0,0,0,2,0,0
3,2,207772,1,2,9,0,1,0,0,2,0,0
2,3,179717,1,1,0,0,1,2,0,3,0,1
0,2,260978,2,0,4,0,1,0,0,0,11,0
2,2,280570,5,1,10,0,1,0,0,2,0,0
4,2,179001,1,6,5,0,0,0,0,0,0,0
1,0,79089,0,0,0,0,0,0,0,0,0,0
4,2,85420,5,1,1,0,1,0,0,0,0,0
0,4,244074,1,0,4,0,0,0,0,1,0,0
0,2,361138,1,0,5,0,1,0,0,2,0,0
2,2,309311,1,1,8,0,1,0,0,2,0,0
2,2,46756,5,0,10,0,1,0,0,3,0,0
3,3,272339,1,6,0,0,0,0,0,2,0,0
2,2,82521,0,1,5,0,1,0,0,2,0,1
2,2,103759,1,2,10,0,1,0,0,2,0,0
0,2,150675,12,0,5,0,1,0,0,2,0,0
2,2,180096,1,1,2,0,1,0,0,3,0,0
3,2,157991,5,2,0,1,0,0,0,2,0,0
1,2,164170,5,0,5,2,0,0,0,1,11,0
0,2,186946,5,0,8,0,0,0,0,1,0,0
4,2,201159,6,6,0,0,0,0,0,2,0,0
1,1,61343,1,2,8,0,1,0,0,2,0,0
0,2,130534,12,0,10,0,1,0,0,3,0,0
2,2,222635,2,2,7,0,1,0,0,4,0,0
1,2,169768,0,4,9,1,1,0,0,2,0,0
0,2,72922,5,0,5,0,0,0,0,1,0,0
4,2,66440,1,4,0,0,0,0,0,2,0,0
3,2,338836,0,1,3,0,1,0,2,2,0,1
3,4,122206,1,1,6,0,1,0,0,0,0,1
2,2,145704,1,2,8,0,0,0,0,2,0,0
1,0,88215,0,1,3,2,0,0,0,2,11,1
0,2,114873,1,0,11,4,1,0,0,2,0,0
0,2,240063,1,0,2,0,1,0,0,2,0,0
4,1,167015,0,6,5,0,1,0,0,1,0,0
2,4,354230,5,1,10,0,1,0,0,2,0,0
1,2,124827,12,1,6,0,1,0,0,4,0,0
0,2,225739,5,0,5,0,1,0,0,2,0,0
3,4,349986,0,2,10,0,1,0,0,2,0,0
2,2,112763,1,2,2,0,0,1,0,2,0,0
4,2,242589,1,1,4,0,1,0,0,1,0,0
0,2,366929,1,1,5,0,0,0,0,2,0,0
0,2,154210,2,3,5,2,1,0,0,1,3,0
1,2,274222,15,0,6,4,1,0,0,2,22,0
3,0,166459,3,1,1,0,1,0,0,2,0,1
1,2,36222,8,1,3,0,1,0,0,2,0,1
0,2,240063,0,0,3,0,1,0,0,0,0,0
1,3,158847,6,0,0,1,0,0,0,2,0,0
1,2,203488,0,1,5,0,1,0,3,2,0,1
3,2,96062,1,1,8,0,1,0,0,2,20,0
3,1,126077,1,1,1,0,1,0,0,1,0,0
4,2,162580,1,0,10,0,0,0,0,1,0,0
4,1,413699,7,1,7,0,1,0,0,1,0,0
1,2,303692,8,2,3,0,1,0,0,2,0,1
3,1,184682,1,4,5,0,0,0,0,1,0,0
4,5,217801,0,1,5,0,1,0,0,0,0,0
2,2,306496,9,1,9,0,1,0,0,2,0,1
3,2,110171,1,1,10,0,1,0,0,2,25,0
2,0,89625,1,0,11,2,0,0,0,2,0,0
2,2,270147,0,1,1,0,0,0,0,2,0,1
1,1,195891,1,0,10,0,1,0,0,2,10,0
3,2,131160,0,2,4,0,0,4,0,2,0,1
4,2,93211,1,6,4,0,0,0,0,2,8,0
2,2,181661,6,1,9,0,1,0,0,3,0,1
4,2,146365,1,6,4,0,0,0,0,1,0,0
0,2,219671,5,0,3,0,0,0,0,0,0,0
4,2,203523,1,1,2,0,1,1,0,0,0,0
1,2,137421,1,3,4,4,1,0,0,2,4,0
1,2,302679,14,1,3,0,1,0,0,3,0,0
0,2,421474,0,1,5,0,1,0,0,2,0,0
3,2,98524,0,2,1,0,1,0,0,2,8,1
1,2,282313,1,1,6,1,1,0,0,2,0,0
4,2,157786,0,1,1,0,1,0,3,3,0,1
2,2,83508,0,1,9,0,0,0,0,0,0,0
4,0,167687,1,1,1,0,1,1,0,1,0,0
2,1,187272,1,1,10,2,1,0,0,2,27,0
2,3,187089,0,0,1,0,0,0,0,2,0,0
3,2,167625,3,2,3,0,0,0,0,2,0,1
4,2,190955,0,1,1,0,1,3,0,2,0,1
3,2,185846,1,1,6,0,1,1,0,2,0,1
2,2,55764,5,0,2,1,1,0,0,2,0,0
4,2,164110,0,1,5,0,1,4,0,3,0,1
1,2,117444,0,0,1,0,1,0,0,3,0,0
2,2,22610,5,2,0,0,0,0,0,2,0,0
1,2,303942,11,1,8,0,1,0,0,3,0,0
3,3,378126,1,2,0,0,0,0,3,2,0,0
2,5,231491,1,1,10,0,1,0,0,3,0,1
2,2,69481,10,1,3,0,1,0,0,3,0,1
2,2,199018,3,1,1,0,1,0,0,2,0,1
0,2,255252,1,0,10,0,1,0,0,2,0,0
3,2,193871,3,1,3,0,0,0,0,2,0,0
2,2,23892,6,2,5,0,0,0,0,2,0,1
1,2,201156,5,2,8,0,0,0,0,3,0,1
1,2,171468,5,1,10,0,0,0,0,2,0,0
2,2,255454,7,1,8,1,1,2,0,1,19,1
1,2,207258,5,0,1,0,0,0,0,2,0,0
2,1,134440,1,1,7,0,1,0,0,4,0,0
3,2,107737,5,1,5,0,1,0,0,2,0,0
0,2,193190,1,0,4,1,0,0,0,2,0,0
2,2,114774,3,2,3,0,0,0,4,3,0,0
0,2,507492,2,0,5,0,0,0,0,0,24,0
0,2,209955,5,0,5,0,1,0,0,1,8,0
2,2,298635,0,1,4,4,1,0,0,2,10,1
3,2,175600,5,1,9,0,1,0,0,2,0,0
1,2,294592,3,0,1,0,1,0,0,2,0,0
2,2,40955,10,2,3,0,1,0,0,2,0,1
1,2,268996,9,2,5,0,1,0,0,1,0,0
1,2,175323,9,1,1,0,0,0,0,3,0,0
0,2,125010,0,0,0,0,0,0,0,0,0,0
1,2,203171,5,2,10,0,1,0,0,2,0,0
2,2,53774,1,1,0,0,0,2,0,0,0,0
1,2,247867,0,1,3,0,1,0,0,2,0,1
1,2,126135,5,0,7,0,0,0,0,2,0,0
0,2,82067,5,0,10,0,1,0,0,1,0,0
2,2,224559,12,1,0,1,1,0,0,2,0,0
3,4,127675,3,6,3,0,0,0,0,2,0,0
3,2,101825,1,1,0,0,0,0,0,2,0,1
3,1,259412,10,1,5,0,1,0,0,0,0,0
0,2,166977,0,1,3,0,0,0,2,2,0,1
4,2,546118,5,1,1,0,1,0,0,1,0,1
2,2,110318,1,6,1,0,0,0,0,2,0,0
1,2,175856,0,1,1,0,1,0,0,3,0,1
1,2,156763,1,0,1,0,1,0,0,2,0,0
2,5,213897,3,1,5,2,1,0,3,2,37,1
0,2,44493,9,1,10,0,0,0,0,2,0,0
1,2,201156,2,0,10,0,0,0,0,1,0,0
1,2,375703,0,0,0,1,0,0,0,2,0,0
1,2,293594,1,0,0,0,0,0,4,2,5,0
2,4,183850,0,1,11,0,1,0,0,3,0,0
1,2,84433,5,0,1,0,0,0,0,3,0,0
1,2,214026,1,2,5,0,0,0,0,1,0,0
2,4,104235,0,1,3,0,1,0,3,1,0,0
2,2,212894,0,1,5,0,1,0,0,4,0,1
0,2,446647,0,0,0,0,1,0,0,0,0,0
4,2,530099,1,0,10,0,1,0,0,2,0,0
2,2,120277,5,2,5,0,1,0,0,3,0,0
4,2,146554,1,4,0,1,0,0,0,2,0,0
0,2,44793,5,0,6,0,1,0,0,3,0,0
3,2,182907,1,1,6,0,1,0,0,3,0,0
3,2,341797,6,1,10,0,1,0,0,2,8,1
1,2,226441,5,0,0,0,0,0,0,2,0,0
0,2,48988,5,0,0,0,1,0,0,3,0,0
1,2,252646,9,1,10,0,1,0,0,2,0,1
0,2,189194,5,0,8,0,1,0,0,2,0,0
1,2,68021,0,2,3,0,0,0,0,2,0,0
1,2,117369,1,0,4,0,1,0,0,3,0,0
0,2,340094,5,0,5,0,0,0,0,0,0,0
1,4,161113,5,1,6,0,1,0,0,2,0,0
0,0,279243,1,1,11,0,1,0,0,2,0,0
3,2,110669,12,2,8,0,0,0,0,1,0,0
2,2,453686,0,2,3,0,1,0,0,2,0,1
1,2,281219,9,2,5,0,0,0,1,2,0,0
1,2,235738,1,2,4,0,0,0,0,2,0,0
0,2,272167,0,0,0,0,1,0,0,1,0,0
4,2,176965,7,1,4,0,1,0,0,2,0,0
4,2,101701,0,1,4,1,1,0,0,0,0,0
1,2,22405,1,4,4,3,0,0,0,4,0,0
3,2,98815,9,1,0,0,1,0,0,3,0,1
2,2,195897,1,1,10,0,1,0,0,2,0,1
1,2,96718,1,1,8,0,1,0,0,2,0,0
4,2,126361,2,1,4,1,1,0,0,0,0,1
1,0,56365,3,1,3,2,1,0,0,0,26,0
1,3,344073,0,0,11,0,1,0,1,3,0,0
1,2,306388,1,2,5,0,0,0,0,1,0,0
0,2,143604,5,0,5,0,0,0,0,0,0,0
1,2,174592,0,0,4,0,0,0,0,0,0,0
2,1,48553,5,1,10,0,1,0,0,3,0,0
0,2,358355,11,1,2,0,0,0,0,2,4,0
3,2,443377,3,0,3,0,1,0,0,3,0,0
1,4,229656,3,1,1,0,0,0,1,2,0,1
2,2,115516,3,1,4,2,1,0,0,2,26,0
4,2,189665,3,1,1,0,1,4,0,2,0,1
3,1,105010,5,0,10,0,1,0,0,1,0,0
3,2,320510,5,1,1,0,1,0,0,3,0,1
2,2,175943,1,1,5,0,0,0,0,0,0,0
2,2,89172,3,2,0,0,1,0,0,2,0,0
0,2,281627,0,0,9,0,0,0,1,1,0,1
0,0,1117718,5,0,11,1,1,0,0,1,0,0
2,2,108293,1,0,0,0,0,0,0,2,0,0
1,2,152035,1,0,1,0,0,0,0,2,0,0
2,2,38389,9,1,10,0,1,0,0,2,0,0
0,2,213902,5,0,4,0,0,0,0,0,0,0
0,4,192812,0,0,3,0,0,0,0,1,0,0
1,2,301911,0,1,1,2,1,0,0,3,28,1
3,2,89041,3,1,1,0,1,4,0,2,0,1
2,2,96483,6,1,0,2,0,2,0,2,0,1
0,2,209970,5,0,4,0,0,0,0,2,0,0
1,2,110622,0,0,0,2,0,0,0,2,11,0
3,0,250807,5,0,1,0,1,0,0,2,0,0
0,0,391257,5,0,0,0,0,0,0,0,0,0
1,2,135521,1,0,10,0,1,0,0,3,0,0
2,2,179533,1,1,10,0,1,0,0,2,0,1
4,2,250117,0,1,11,0,1,0,3,3,0,1
1,0,101562,1,0,4,0,0,0,0,2,0,0
4,5,223275,0,1,1,0,1,0,0,2,0,0
1,2,126060,9,0,3,0,0,0,0,1,0,0
3,0,168035,5,1,9,0,1,0,0,2,0,0
0,2,175382,1,0,0,0,1,0,0,2,0,0
1,2,170540,1,4,0,0,0,0,0,2,0,0
0,2,243240,2,0,2,0,1,0,0,0,0,0
3,1,381769,1,1,7,0,1,0,0,3,0,0
1,2,104545,1,2,1,0,0,0,0,0,0,0
4,2,74040,0,2,5,2,0,0,0,1,27,0
2,3,275366,5,1,4,0,1,0,0,2,0,0
2,1,194360,9,1,5,0,1,0,0,4,0,1
0,0,334693,1,1,0,0,0,0,0,2,0,0
1,2,146764,5,2,0,0,0,0,0,1,0,0
0,2,336508,2,0,0,0,0,0,0,0,0,0
4,2,427248,1,2,0,0,0,0,0,2,0,0
1,2,258364,5,2,0,0,0,0,0,2,0,0
1,4,214215,2,1,4,0,1,0,0,3,0,0
2,1,49448,1,1,10,0,1,4,0,2,0,1
3,2,261198,1,2,10,0,1,0,0,2,0,0
2,5,270535,0,1,3,0,1,4,0,2,0,1
1,1,218993,0,0,3,0,1,0,0,1,0,0
3,2,155489,5,2,3,0,1,0,0,2,0,1
3,2,98828,1,6,3,4,0,0,0,1,5,0
0,2,233495,4,2,13,0,0,0,0,2,0,0
1,2,182203,5,2,8,2,0,0,0,2,11,0
2,2,33394,1,1,5,0,1,0,0,4,0,1
1,4,80411,5,1,11,0,1,0,0,2,0,0
2,2,161295,6,2,0,0,0,0,0,2,0,1
2,2,311523,5,1,8,4,1,0,0,2,10,0
0,2,315130,0,0,9,0,0,0,0,0,0,0
0,2,67311,0,0,1,0,0,0,0,2,8,0
3,2,44907,0,2,9,0,0,0,0,2,0,0
4,2,104849,3,1,0,2,1,0,0,2,26,1
1,2,225768,1,0,4,0,1,0,0,0,0,0
0,2,186666,5,1,10,0,1,0,0,3,0,0
4,2,171242,0,4,1,0,1,0,0,2,0,0
3,2,197420,1,0,13,0,0,0,0,2,4,0
3,2,224087,12,1,6,1,1,0,0,2,0,0
4,1,140141,5,1,10,0,1,0,0,2,0,0
2,1,175943,5,0,10,0,0,0,0,0,0,0
3,4,318259,1,0,4,0,0,0,0,2,0,0
1,2,190027,1,4,9,1,0,0,0,1,0,0
1,2,233838,1,1,6,1,1,0,0,3,0,0
1,2,49092,1,1,3,0,1,0,0,1,0,0
2,2,171524,12,0,2,0,1,0,0,2,13,0
3,2,237868,1,1,5,0,1,0,2,3,0,1
3,1,34067,1,1,10,0,1,0,0,2,0,0
2,5,25005,5,1,1,0,1,0,0,2,0,0
1,2,177437,0,2,5,0,1,0,0,2,0,0
2,4,185267,0,1,3,0,1,0,3,2,0,1
2,2,104397,1,1,5,0,0,0,0,1,0,0
2,2,33331,3,1,1,0,1,0,3,2,0,1
3,2,29128,1,2,4,0,0,0,0,0,0,0
4,0,328228,1,1,0,0,1,0,0,2,0,1
0,2,227411,9,0,5,0,0,0,0,2,0,0
1,2,169117,5,0,0,1,0,0,0,1,0,0
1,2,238267,5,0,4,0,0,0,0,0,0,0
1,2,118551,1,0,9,0,0,0,0,2,0,0
0,2,47541,1,1,8,0,1,0,0,3,0,0
2,2,92374,5,0,1,4,1,4,0,3,3,1
1,2,131568,5,1,8,0,1,0,0,2,0,0
2,2,183319,1,2,10,0,1,0,0,2,0,1
2,2,309932,1,1,10,0,1,0,0,3,0,0
4,2,197311,1,2,13,0,0,0,0,4,0,0
1,2,292120,5,0,0,0,0,0,0,2,0,0
3,2,117310,6,1,0,0,0,0,0,2,0,0
0,2,308647,9,1,9,0,1,0,2,2,0,1
1,2,135785,0,0,3,0,0,0,0,2,0,0
1,2,179008,9,1,3,0,1,0,0,3,0,0
1,0,205188,1,1,11,0,1,0,0,3,0,0
1,2,193945,3,0,1,0,1,0,0,3,0,0
2,0,258589,3,0,10,0,1,0,0,4,0,0
1,0,107142,0,1,3,0,1,0,0,2,0,1
2,2,23157,0,1,3,0,1,0,0,3,0,1
4,1,47203,1,1,7,0,1,2,0,4,0,0
1,2,279923,5,0,5,1,1,0,0,2,0,0
3,2,192386,9,2,10,0,1,2,0,2,0,0
0,2,188569,3,0,1,0,0,2,0,3,0,1
2,2,68748,1,0,10,0,1,0,0,2,0,0
3,2,239155,5,1,1,0,1,0,0,3,0,1
2,2,165346,5,2,1,0,0,0,0,4,0,0
0,2,392082,5,0,0,4,1,0,0,2,0,0
2,2,379522,0,2,3,0,1,0,0,2,9,0
1,2,109917,1,2,8,0,0,0,0,2,0,0
0,2,109097,2,0,0,0,0,0,0,2,0,0
4,0,202765,1,1,10,0,1,0,0,2,0,0
3,3,125892,3,1,1,0,1,4,0,2,0,1
1,2,119411,1,2,7,0,1,0,0,2,0,0
1,2,88231,0,0,10,0,1,0,0,2,0,0
2,2,188561,0,1,3,0,1,0,0,2,0,0
3,2,191681,1,1,10,0,1,0,0,2,0,1
2,2,36999,5,2,10,0,1,1,0,2,0,0
4,2,161662,1,3,10,0,1,2,0,2,0,0
2,4,111994,3,1,3,0,1,0,0,2,0,1
1,2,247711,0,0,5,0,0,0,4,3,0,0
2,2,271282,2,2,11,0,0,0,0,0,0,0
2,2,314739,5,1,5,0,1,0,0,2,0,1
2,0,195148,5,1,5,0,1,0,0,2,0,0
0,2,358121,5,0,5,0,0,0,0,1,0,0
1,2,101266,6,1,10,0,1,0,0,2,0,0
0,2,278391,1,0,0,0,1,0,0,3,0,0
0,2,206751,5,0,0,0,1,0,0,1,0,0
3,2,161147,1,0,0,0,0,1,0,2,0,0
3,2,301431,5,2,8,0,0,0,0,2,0,0
0,2,347000,14,0,7,0,1,0,0,0,0,0
2,0,25806,3,1,3,2,1,0,0,3,26,0
0,2,181557,1,0,2,1,1,0,0,2,0,0
0,2,20057,5,0,11,3,0,0,0,2,0,0
0,2,190107,1,1,10,0,1,0,0,2,0,1
2,4,30269,0,0,3,0,0,0,0,2,0,1
0,2,117767,5,0,3,0,1,0,0,2,0,0
2,2,406734,3,1,10,1,1,0,0,2,0,0
0,2,236696,6,0,10,0,1,0,0,0,10,0
0,2,354691,14,0,10,0,1,0,0,2,0,0
3,2,199720,1,1,5,0,1,0,0,2,0,1
0,1,31606,0,1,3,0,0,0,0,0,0,1
2,3,133973,5,2,0,0,0,0,0,2,0,0
3,2,323639,5,1,6,0,1,0,0,4,0,1
0,2,225724,5,0,0,0,0,0,0,0,0,0
4,1,144391,3,1,7,0,1,0,0,2,0,0
2,2,34173,0,1,8,0,0,0,0,0,0,0
3,4,219074,5,2,0,1,0,0,0,3,0,1
0,2,379525,5,0,0,0,0,2,0,1,0,0
0,4,287160,2,0,3,0,0,0,0,0,0,0
1,2,130386,5,0,4,0,0,0,0,2,0,0
0,2,409815,9,0,1,1,0,0,0,2,0,0
2,2,212143,5,1,1,0,0,0,0,1,0,1
3,2,235567,1,2,0,0,0,0,0,2,0,0
0,2,306868,1,0,2,0,1,0,0,1,0,0
2,2,353550,3,1,1,0,1,4,0,3,0,1
2,2,107302,5,1,3,0,1,4,0,2,0,1
4,1,169435,3,1,3,0,1,0,0,2,0,1
1,2,105817,0,0,0,0,1,0,0,2,0,0
1,1,68879,0,1,1,0,1,0,0,3,0,1
3,1,206288,0,1,10,2,1,0,0,1,36,0
1,2,187936,12,0,10,1,0,0,0,3,0,0
2,2,226081,9,1,10,0,1,0,0,2,0,1
1,4,79190,0,1,3,0,0,0,0,3,0,0
2,2,34996,1,1,4,0,0,0,0,2,0,0
2,2,318415,5,2,8,1,0,0,0,2,0,0
1,2,148334,5,0,0,1,1,0,0,2,0,0
2,5,160120,8,1,5,2,1,0,0,2,18,1
4,1,285692,3,3,5,0,0,0,0,0,0,0
2,2,461725,1,1,2,0,1,0,0,2,0,0
1,2,104329,1,2,8,0,0,0,0,2,0,0
1,2,37284,5,1,10,0,1,0,0,2,0,0
2,2,154374,10,1,3,0,1,0,0,3,0,1
0,2,209650,12,0,4,0,1,0,0,0,0,0
0,2,227529,1,0,5,0,1,0,0,2,0,0
1,2,249382,1,2,4,1,0,0,0,2,0,0
0,2,305781,2,0,2,0,1,0,0,2,0,0
3,2,147989,5,1,10,0,1,0,0,3,0,0
4,2,207604,7,6,4,0,0,0,0,2,0,0
2,2,367260,8,1,0,0,1,0,0,2,0,0
0,2,147523,4,0,2,0,0,0,0,2,22,0
3,1,193116,7,1,10,0,1,0,0,0,4,0
0,2,50119,12,0,4,1,1,0,0,0,0,0
3,2,262579,1,1,2,0,1,0,0,2,0,0
2,2,244910,0,1,0,0,1,0,0,2,0,1
3,2,120902,0,1,9,0,1,0,0,2,0,1
3,2,217241,1,2,1,0,0,0,0,2,0,0
0,2,65098,1,0,10,0,1,0,0,1,0,0
0,2,364491,2,0,5,0,1,0,0,1,0,0
3,2,209739,1,1,2,0,1,0,0,2,0,0
1,2,72338,1,0,2,2,1,0,0,1,0,0
3,2,215895,0,0,1,0,1,0,0,2,0,0
1,2,32289,1,0,9,0,0,0,0,2,0,0
3,2,209464,5,2,0,0,0,0,0,2,0,0
4,2,98170,7,6,4,0,0,1,0,0,0,0
2,2,271665,5,1,9,0,1,0,0,3,0,0
0,2,124111,1,0,8,0,0,0,0,3,0,0
4,1,121944,7,1,1,0,1,0,0,2,0,0
3,1,121424,0,4,9,0,1,0,0,3,0,0
3,0,33795,1,1,2,0,1,0,0,2,0,0
3,2,150429,5,1,10,3,1,0,0,3,0,1
4,2,124771,1,1,10,0,1,0,2,2,0,0
0,2,204160,5,0,5,0,0,0,0,0,0,0
3,2,243616,11,4,10,1,0,2,0,2,0,0
2,2,168556,5,2,8,0,1,0,0,2,0,0
3,2,186224,3,0,3,0,1,0,0,2,0,1
4,1,187332,10,1,3,0,1,4,0,2,0,1
1,2,113433,5,0,8,1,0,0,0,2,0,0
2,2,268598,7,1,10,4,1,0,0,2,0,0
4,5,137733,12,1,1,0,1,0,3,2,0,1
3,2,210318,1,1,7,0,1,0,0,2,0,0
3,2,106662,0,4,5,0,1,4,0,3,0,1
0,2,162667,1,1,10,0,1,0,0,2,16,0
0,2,187577,6,0,10,0,1,0,0,2,0,0
4,2,89495,1,1,5,0,1,1,0,0,0,0
2,4,247082,3,1,3,0,1,0,0,2,0,1
3,2,157059,1,1,0,0,1,0,0,3,0,0
1,2,282643,1,0,0,0,0,0,0,2,0,0
4,1,69249,1,1,7,0,1,0,0,0,0,1
2,2,131766,6,0,1,0,0,1,0,2,0,0
0,2,163665,6,0,0,0,0,0,0,0,0,0
0,2,165097,5,0,1,0,1,0,3,2,0,0
1,2,194668,10,0,3,0,1,4,0,2,0,1
1,2,116372,0,0,3,0,0,0,0,2,0,0
1,2,113635,1,0,10,0,1,0,0,2,0,0
1,2,162994,0,1,9,0,1,0,0,2,0,0
2,2,266803,3,1,3,0,0,4,0,3,8,1
0,2,230482,4,0,2,0,1,0,0,2,0,0
3,2,299831,9,0,3,0,0,0,0,2,0,0
